
PID coefficient,Total Power,5 cycles mean power,Left power,Right power,Error,Total Target Power,Motor Power,Stimul Current,Gear,Cadence,Motor Current,Duty Cycle

0.00,	-3,	-2.80,	0.00,	-1.00,	2.26,	0.00,	20.38,	0.00,	0,	26.53,	2.70,	35
0.00,	-1,	-3.00,	0.00,	-2.00,	2.12,	0.00,	17.73,	0.00,	0,	26.61,	2.49,	33
0.00,	-3,	-3.00,	0.00,	-2.00,	2.65,	0.00,	16.37,	0.00,	0,	24.75,	2.30,	33
0.00,	-5,	-3.00,	0.00,	-1.00,	-0.37,	0.00,	11.19,	0.00,	0,	25.35,	1.52,	34
0.00,	-1,	-2.60,	0.00,	-1.00,	2.21,	0.00,	17.51,	0.00,	0,	25.91,	2.38,	34
0.00,	-1,	-2.20,	0.00,	-1.00,	0.18,	0.00,	17.86,	0.00,	0,	28.09,	2.43,	34
0.00,	-3,	-2.60,	0.00,	-1.00,	0.36,	0.00,	16.39,	0.00,	0,	23.15,	2.30,	33
0.00,	-1,	-2.20,	0.00,	-1.00,	0.84,	0.00,	15.00,	0.00,	0,	26.18,	2.10,	33
0.00,	-3,	-1.80,	0.00,	-1.00,	1.96,	0.00,	18.26,	0.00,	0,	26.70,	2.49,	34
0.00,	-1,	-1.80,	0.00,	-1.00,	1.73,	0.00,	17.64,	0.00,	0,	26.46,	2.40,	34
0.00,	-1,	-1.80,	0.00,	-1.00,	0.42,	0.00,	15.79,	0.00,	0,	27.19,	2.15,	34
0.00,	-1,	-1.40,	0.00,	-1.00,	2.61,	0.00,	17.55,	0.00,	0,	24.88,	2.46,	33
0.00,	-4,	-2.00,	0.00,	-1.00,	0.69,	0.00,	15.80,	0.00,	0,	25.77,	2.29,	32
0.00,	-2,	-1.80,	0.00,	-1.00,	0.83,	0.00,	18.11,	0.00,	0,	27.03,	2.47,	34
0.00,	-2,	-2.00,	0.00,	-1.00,	2.62,	0.00,	15.82,	0.00,	0,	26.74,	2.15,	34
0.00,	-3,	-2.40,	0.00,	-1.00,	0.68,	0.00,	28.03,	0.00,	0,	26.18,	3.93,	33
0.00,	0,	-2.20,	0.00,	-1.00,	4.57,	0.00,	18.14,	0.00,	0,	25.13,	2.47,	34
0.00,	-4,	-2.20,	0.00,	-1.00,	-0.63,	0.00,	10.77,	0.00,	0,	27.78,	1.47,	34
0.00,	-2,	-2.20,	0.00,	-1.00,	2.20,	0.00,	18.03,	0.00,	0,	25.00,	2.53,	33
0.00,	-3,	-2.40,	0.00,	-1.00,	0.15,	0.00,	16.00,	0.00,	0,	25.51,	2.39,	31
0.00,	-4,	-2.60,	0.00,	-1.00,	-1.24,	0.00,	18.43,	0.00,	0,	24.60,	2.59,	33
0.00,	-1,	-2.80,	-1.00,	-1.00,	0.24,	0.00,	18.42,	0.00,	0,	26.04,	2.51,	34
0.00,	-1,	-2.20,	0.00,	-1.00,	0.19,	0.00,	17.60,	0.00,	0,	25.64,	2.40,	34
0.00,	-2,	-2.20,	0.00,	0.00,	0.47,	0.00,	12.50,	0.00,	0,	23.92,	1.75,	33
0.00,	-1,	-1.80,	0.00,	0.00,	0.51,	0.00,	17.58,	0.00,	0,	24.88,	2.39,	34
0.00,	-3,	-1.60,	0.00,	-1.00,	2.86,	0.00,	10.59,	0.00,	0,	26.40,	1.44,	34
0.00,	-4,	-2.20,	0.00,	-1.00,	0.24,	0.00,	16.26,	0.00,	0,	27.17,	2.21,	34
0.00,	-2,	-2.40,	0.00,	-1.00,	0.45,	0.00,	18.17,	0.00,	0,	26.04,	2.40,	35
0.00,	0,	-2.00,	0.00,	-1.00,	3.81,	0.00,	16.10,	0.00,	0,	28.57,	2.13,	35
0.00,	-2,	-2.20,	0.00,	-1.00,	0.90,	0.00,	18.62,	0.00,	0,	25.91,	2.54,	34
0.00,	-7,	-3.00,	0.00,	-1.00,	-0.87,	0.00,	14.33,	0.00,	0,	26.46,	2.01,	33
0.00,	-2,	-2.60,	0.00,	-1.00,	1.65,	0.00,	18.43,	0.00,	0,	24.51,	2.51,	34
0.00,	-3,	-2.80,	0.00,	-1.00,	-0.32,	0.00,	16.92,	0.00,	0,	27.47,	2.30,	34
