
PID coefficient,Total Power,5 cycles mean power,Left power,Right power,Error,Total Target Power,Motor Power,Stimul Current,Gear,Cadence,Motor Current,Duty Cycle

0.00,	0,	-1.40,	-2.00,	0.00,	-4.20,	0.00,	28.53,	0.00,	0,	25.38,	4.00,	33
0.00,	-3,	-1.60,	-2.00,	0.00,	-3.58,	0.00,	28.91,	0.00,	0,	25.51,	4.06,	33
0.00,	-4,	-2.00,	-2.00,	0.00,	-4.06,	0.00,	31.55,	0.00,	0,	25.00,	4.30,	34
0.00,	0,	-2.20,	-2.00,	0.00,	-3.53,	0.00,	25.13,	0.00,	0,	25.91,	3.42,	34
0.00,	-3,	-2.00,	-2.00,	0.00,	-4.54,	0.00,	30.17,	0.00,	0,	25.38,	4.11,	34
0.00,	-1,	-2.20,	-3.00,	0.00,	-6.09,	0.00,	29.73,	0.00,	0,	26.32,	4.05,	34
0.00,	-1,	-1.80,	-2.00,	0.00,	-1.95,	0.00,	21.15,	0.00,	0,	25.64,	2.88,	34
0.00,	0,	-1.00,	-2.00,	1.00,	-5.85,	0.00,	27.93,	0.00,	0,	24.40,	3.92,	33
0.00,	-2,	-1.40,	-2.00,	0.00,	-4.53,	0.00,	28.22,	0.00,	0,	25.91,	3.84,	34
0.00,	0,	-0.80,	-2.00,	1.00,	-5.81,	0.00,	30.04,	0.00,	0,	25.54,	4.09,	34
0.00,	0,	-0.60,	-2.00,	1.00,	-3.45,	0.00,	26.93,	0.00,	0,	25.64,	3.78,	33
0.00,	-3,	-1.00,	-2.00,	1.00,	-4.65,	0.00,	19.28,	0.00,	0,	26.60,	2.55,	35
0.00,	0,	-1.00,	-2.00,	1.00,	-5.02,	0.00,	29.17,	0.00,	0,	25.64,	3.97,	34
0.00,	-2,	-1.00,	-2.00,	1.00,	-2.42,	0.00,	27.78,	0.00,	0,	24.75,	3.90,	33
0.00,	-4,	-1.80,	-2.00,	1.00,	-7.63,	0.00,	37.28,	0.00,	0,	25.13,	5.23,	33
0.00,	-1,	-2.00,	-3.00,	0.00,	-3.41,	0.00,	31.54,	0.00,	0,	24.63,	4.29,	34
0.00,	-4,	-2.20,	-3.00,	0.00,	-5.54,	0.00,	24.09,	0.00,	0,	25.64,	3.28,	34
0.00,	1,	-2.00,	-2.00,	0.00,	-4.14,	0.00,	23.62,	0.00,	0,	24.51,	3.31,	33
0.00,	-4,	-2.40,	-3.00,	0.00,	-3.21,	0.00,	31.05,	0.00,	0,	25.25,	4.23,	34
0.00,	-1,	-1.80,	-2.00,	1.00,	-6.86,	0.00,	20.02,	0.00,	0,	25.91,	2.81,	33
0.00,	0,	-1.60,	-2.00,	0.00,	-2.73,	0.00,	29.65,	0.00,	0,	25.00,	4.16,	33
0.00,	-4,	-1.60,	-2.00,	0.00,	-6.05,	0.00,	30.79,	0.00,	0,	24.76,	4.19,	34
0.00,	-1,	-2.00,	-3.00,	0.00,	-4.54,	0.00,	30.36,	0.00,	0,	26.31,	4.02,	35
