
Left Force,Left Angle,Left Encoder Angle,Pacchetto,Time

34.9,	106,	23,	105,	32.6806
34.9,	106,	23,	105,	32.6806
35.9,	107,	23,	105,	32.6856
36.6,	108,	23,	105,	32.6906
37.3,	108,	23,	105,	32.6956
37.3,	109,	23,	105,	32.7005
37.1,	110,	23,	105,	32.7055
16,	142,	63,	106,	32.9193
16,	142,	63,	106,	32.9193
15.9,	143,	63,	106,	32.9242
15,	144,	63,	106,	32.9292
15,	145,	63,	106,	32.9342
14.4,	145,	63,	106,	32.9391
14.5,	146,	63,	106,	32.9441
-29.7,	174,	94,	107,	33.1282
-29.7,	174,	94,	107,	33.1282
-29.8,	175,	94,	107,	33.1332
-31.4,	175,	94,	107,	33.1383
-31.8,	176,	94,	107,	33.1432
-33.2,	177,	94,	107,	33.1482
-34.1,	178,	94,	107,	33.1532
-62,	205,	124,	108,	33.3367
-62,	205,	124,	108,	33.3367
-63,	206,	124,	108,	33.3418
-63.1,	207,	124,	108,	33.3467
-64.6,	208,	124,	108,	33.3517
-65,	208,	124,	108,	33.3566
-66.8,	209,	124,	108,	33.3616
-57.3,	239,	163,	109,	33.5455
-57.3,	239,	163,	109,	33.5455
-56.9,	240,	163,	109,	33.5504
-58,	240,	163,	109,	33.5554
-57.8,	241,	163,	109,	33.5604
-57.8,	242,	163,	109,	33.5653
-57.3,	243,	163,	109,	33.5703
-42.7,	277,	200,	110,	33.784
-42.7,	277,	200,	110,	33.784
-44.3,	277,	200,	110,	33.7889
-45.4,	278,	200,	110,	33.794
-44.7,	279,	200,	110,	33.7989
-45.2,	280,	200,	110,	33.8039
-45.2,	281,	200,	110,	33.8092
-37.2,	314,	239,	111,	34.0227
-37.2,	314,	239,	111,	34.0227
-34.5,	315,	239,	111,	34.0277
-33,	316,	239,	111,	34.0327
-31,	316,	239,	111,	34.0376
-29.5,	317,	239,	111,	34.0426
-28.7,	318,	239,	111,	34.0476
21,	356,	270,	112,	34.2912
21,	356,	270,	112,	34.2912
22.1,	357,	270,	112,	34.2961
24.1,	358,	270,	112,	34.3011
25.1,	358,	270,	112,	34.3061
26.4,	359,	270,	112,	34.311
27,	0,	270,	112,	34.316
40.7,	24,	299,	113,	34.4701
40.7,	24,	299,	113,	34.4701
40.7,	25,	299,	113,	34.4751
40.7,	26,	299,	113,	34.4801
40.2,	27,	299,	113,	34.485
41.1,	27,	299,	113,	34.49
41.7,	28,	299,	113,	34.495
46.3,	57,	348,	114,	34.6788
46.3,	57,	348,	114,	34.6788
46,	57,	348,	114,	34.6838
45.5,	58,	348,	114,	34.6888
44.8,	59,	348,	114,	34.6937
44.1,	60,	348,	114,	34.6987
43.7,	61,	348,	114,	34.7037
40.2,	94,	20,	115,	34.9174
40.2,	94,	20,	115,	34.9174
40.2,	94,	20,	115,	34.9224
40.2,	95,	20,	115,	34.9273
40,	96,	20,	115,	34.9323
38.5,	97,	20,	115,	34.9373
38.5,	97,	20,	115,	34.9423
16.4,	135,	51,	116,	35.1858
16.4,	135,	51,	116,	35.1858
16.4,	136,	51,	116,	35.1908
16.2,	137,	51,	116,	35.1958
16,	137,	51,	116,	35.2007
15.5,	138,	51,	116,	35.2057
14.5,	139,	51,	116,	35.2107
-15.5,	166,	82,	117,	35.3947
-15.5,	166,	82,	117,	35.3947
-15.7,	167,	82,	117,	35.3996
-16.1,	168,	82,	117,	35.4046
-19.3,	168,	82,	117,	35.4095
-21.8,	169,	82,	117,	35.4145
-23.4,	170,	82,	117,	35.4195
-57,	194,	119,	118,	35.5735
-57,	194,	119,	118,	35.5735
-57,	194,	119,	118,	35.5785
-58,	195,	119,	118,	35.5835
-58.3,	196,	119,	118,	35.5885
-59.3,	197,	119,	118,	35.5934
-59.8,	198,	119,	118,	35.5984
-50.3,	236,	157,	119,	35.8421
-50.3,	236,	157,	119,	35.8421
-50.9,	237,	157,	119,	35.847
-50.6,	238,	157,	119,	35.852
-50.5,	238,	157,	119,	35.8569
-49.7,	239,	157,	119,	35.8619
-49.4,	240,	157,	119,	35.8669
-39.3,	273,	188,	120,	36.0811
-39.3,	273,	188,	120,	36.0811
-40.7,	274,	188,	120,	36.0861
-41.2,	275,	188,	120,	36.0911
-41.3,	276,	188,	120,	36.0961
-41.3,	276,	188,	120,	36.1011
-41.1,	277,	188,	120,	36.1061
-34.8,	305,	218,	121,	36.2892
-34.8,	305,	218,	121,	36.2892
-34.8,	306,	218,	121,	36.2942
-34.8,	306,	218,	121,	36.2992
-34.6,	307,	218,	121,	36.3041
-33.5,	308,	218,	121,	36.3091
-33.8,	309,	218,	121,	36.3141
-7.8,	332,	249,	122,	36.4682
-7.8,	332,	249,	122,	36.4682
-7,	333,	249,	122,	36.4731
-6.4,	334,	249,	122,	36.4781
-5.2,	335,	249,	122,	36.4831
-3.8,	335,	249,	122,	36.4881
-2.9,	336,	249,	122,	36.493
30.4,	4,	285,	123,	36.6769
30.4,	4,	285,	123,	36.6769
30.3,	5,	285,	123,	36.6819
30.4,	5,	285,	123,	36.6869
30.1,	6,	285,	123,	36.6918
30.4,	7,	285,	123,	36.6968
30.9,	8,	285,	123,	36.7018
33.3,	44,	321,	124,	36.9453
33.3,	44,	321,	124,	36.9453
33.2,	45,	321,	124,	36.9503
32.8,	45,	321,	124,	36.9553
32.6,	46,	321,	124,	36.9602
31.7,	47,	321,	124,	36.9652
31.1,	48,	321,	124,	36.9702
39.3,	80,	350,	125,	37.1839
39.3,	80,	350,	125,	37.1839
39.2,	81,	350,	125,	37.1888
39,	81,	350,	125,	37.1938
39,	82,	350,	125,	37.1988
40.4,	83,	350,	125,	37.2037
40.7,	84,	350,	125,	37.2087
31.1,	111,	22,	126,	37.3926
31.1,	111,	22,	126,	37.3926
30.5,	112,	22,	126,	37.3976
30,	113,	22,	126,	37.4025
