
PID coefficient,Total Power,5 cycles mean power,Left power,Right power,Error,Total Target Power,Motor Power,Stimul Current,Gear,Cadence,Motor Current,Duty Cycle

0.00,	-4,	-2.20,	-1.00,	0.00,	-2.32,	0.00,	24.09,	0.00,	0,	25.38,	3.38,	33
0.00,	-2,	-2.20,	-1.00,	0.00,	-3.39,	0.00,	29.48,	0.00,	0,	25.77,	4.14,	33
0.00,	0,	-2.20,	-1.00,	0.00,	-2.34,	0.00,	26.36,	0.00,	0,	25.64,	3.81,	32
0.00,	-2,	-1.60,	-1.00,	0.00,	-3.96,	0.00,	28.10,	0.00,	0,	26.31,	3.94,	33
0.00,	0,	-1.60,	-2.00,	0.00,	-3.15,	0.00,	28.53,	0.00,	0,	26.18,	4.00,	33
0.00,	-3,	-1.40,	-2.00,	0.00,	-3.71,	0.00,	23.98,	0.00,	0,	24.76,	3.36,	33
0.00,	-1,	-1.20,	-1.00,	0.00,	-2.35,	0.00,	30.13,	0.00,	0,	24.88,	4.10,	34
0.00,	0,	-1.20,	-2.00,	0.00,	-3.76,	0.00,	27.45,	0.00,	0,	24.75,	3.97,	32
0.00,	-2,	-1.20,	-1.00,	0.00,	-2.79,	0.00,	24.46,	0.00,	0,	23.70,	3.43,	33
0.00,	0,	-1.20,	-2.00,	0.00,	-5.05,	0.00,	28.84,	0.00,	0,	24.27,	4.05,	33
0.00,	-4,	-1.40,	-2.00,	0.00,	-1.98,	0.00,	30.73,	0.00,	0,	25.25,	4.18,	34
0.00,	0,	-1.20,	-2.00,	0.00,	-4.58,	0.00,	23.60,	0.00,	0,	24.63,	3.41,	32
0.00,	-2,	-1.60,	-2.00,	0.00,	-5.08,	0.00,	29.77,	0.00,	0,	23.81,	4.18,	33
0.00,	0,	-1.20,	-2.00,	0.00,	-2.17,	0.00,	28.70,	0.00,	0,	24.27,	4.03,	33
0.00,	-2,	-1.60,	-2.00,	0.00,	-1.24,	0.00,	27.65,	0.00,	0,	25.31,	3.66,	35
0.00,	-2,	-1.20,	-2.00,	0.00,	-2.25,	0.00,	30.13,	0.00,	0,	24.20,	4.10,	34
0.00,	-4,	-2.00,	-2.00,	0.00,	-0.61,	0.00,	23.04,	0.00,	0,	23.88,	3.33,	32
0.00,	-3,	-2.20,	-2.00,	0.00,	-5.09,	0.00,	29.01,	0.00,	0,	24.15,	4.07,	33
0.00,	-2,	-2.60,	-2.00,	0.00,	-3.98,	0.00,	29.10,	0.00,	0,	24.27,	4.08,	33
0.00,	-3,	-2.80,	-2.00,	0.00,	-2.94,	0.00,	22.13,	0.00,	0,	24.27,	3.20,	32
0.00,	-1,	-2.60,	-2.00,	0.00,	-1.75,	0.00,	30.45,	0.00,	0,	23.58,	4.27,	33
0.00,	0,	-1.80,	-2.00,	0.00,	-2.26,	0.00,	23.78,	0.00,	0,	26.32,	3.34,	33
0.00,	0,	-1.20,	-2.00,	0.00,	-4.90,	0.00,	30.14,	0.00,	0,	24.75,	4.10,	34
0.00,	0,	-0.80,	-1.00,	0.00,	-2.80,	0.00,	29.96,	0.00,	0,	24.63,	4.08,	34
0.00,	-3,	-0.80,	-1.00,	0.00,	-3.56,	0.00,	19.37,	0.00,	0,	24.27,	2.64,	34
0.00,	-1,	-0.80,	-1.00,	0.00,	-4.23,	0.00,	29.99,	0.00,	0,	24.75,	4.08,	34
0.00,	-1,	-1.00,	-2.00,	0.00,	-3.67,	0.00,	32.11,	0.00,	0,	24.51,	4.25,	35
0.00,	-2,	-1.40,	-2.00,	0.00,	-3.89,	0.00,	29.42,	0.00,	0,	24.75,	4.13,	33
0.00,	0,	-1.40,	-2.00,	0.00,	-4.28,	0.00,	27.97,	0.00,	0,	24.39,	3.92,	33
0.00,	-3,	-1.40,	-2.00,	0.00,	-5.03,	0.00,	18.03,	0.00,	0,	24.53,	2.53,	33
0.00,	-1,	-1.40,	-2.00,	0.00,	-2.63,	0.00,	29.01,	0.00,	0,	26.32,	4.07,	33
