
Right Force,Right Angle,Right Encoder Angle,Pacchetto,Time

13.6,	359,	76,	94,	26.735
13.6,	359,	77,	94,	26.735
14.2,	0,	77,	94,	26.74
14.5,	0,	77,	94,	26.7451
15.3,	1,	77,	94,	26.7501
16.8,	2,	77,	94,	26.7551
16.9,	3,	77,	94,	26.7601
47.6,	35,	116,	95,	26.9762
47.6,	35,	117,	95,	26.9762
49.3,	36,	117,	95,	26.9813
50.7,	37,	117,	95,	26.9863
51.6,	37,	117,	95,	26.9913
52.8,	38,	117,	95,	26.9963
53.4,	39,	117,	95,	27.0013
65.8,	68,	148,	96,	27.1874
65.8,	68,	149,	96,	27.1874
65.5,	69,	149,	96,	27.1924
65.5,	70,	149,	96,	27.1974
66,	71,	149,	96,	27.2025
66.2,	71,	149,	96,	27.2074
66.4,	72,	149,	96,	27.2124
51.8,	97,	179,	97,	27.3682
51.8,	97,	179,	97,	27.3682
50,	97,	179,	97,	27.3732
48.3,	98,	179,	97,	27.3783
48.1,	99,	179,	97,	27.3833
48.6,	100,	179,	97,	27.3884
47.2,	100,	179,	97,	27.3933
19,	130,	217,	98,	27.5793
19,	130,	217,	98,	27.5793
18.3,	131,	217,	98,	27.5844
18.3,	131,	217,	98,	27.5894
17.9,	132,	217,	98,	27.5944
17.5,	133,	217,	98,	27.5994
16.4,	134,	217,	98,	27.6044
-12.8,	166,	255,	99,	27.8205
-12.8,	166,	255,	99,	27.8205
-15.3,	167,	255,	99,	27.8255
-16.7,	167,	255,	99,	27.8305
-19,	168,	255,	99,	27.8355
-19,	169,	255,	99,	27.8405
-19.1,	170,	255,	99,	27.8456
-50.5,	205,	285,	100,	28.0917
-50.5,	205,	285,	100,	28.0917
-50.8,	206,	285,	100,	28.0967
-51.4,	207,	285,	100,	28.1018
-52,	207,	285,	100,	28.1068
-52.8,	208,	285,	100,	28.1118
-53.1,	209,	285,	100,	28.1169
-59.3,	233,	315,	101,	28.2726
-59.3,	233,	315,	101,	28.2726
-60.4,	234,	315,	101,	28.2777
-60.1,	234,	315,	101,	28.2827
-60.3,	236,	315,	101,	28.2885
-60.1,	237,	315,	101,	28.2934
-60.1,	238,	315,	101,	28.2984
-40,	269,	347,	102,	28.4836
-40,	269,	347,	102,	28.4836
-39,	269,	347,	102,	28.4889
-37.4,	270,	347,	102,	28.4937
-36.2,	271,	347,	102,	28.4987
-35.1,	272,	347,	102,	28.5037
-34.5,	273,	347,	102,	28.5087
-22.8,	295,	17,	103,	28.6645
-22.8,	295,	17,	103,	28.6645
-21.7,	295,	17,	103,	28.6695
-21.5,	296,	17,	103,	28.6745
-21,	297,	17,	103,	28.6796
-20.2,	298,	17,	103,	28.6846
-18.3,	298,	17,	103,	28.6896
-11.7,	327,	47,	104,	28.8755
-11.7,	327,	47,	104,	28.8755
-11,	328,	47,	104,	28.8805
-10.9,	329,	47,	104,	28.8855
-10,	329,	47,	104,	28.8905
-10.1,	330,	47,	104,	28.8956
-10.1,	331,	47,	104,	28.9006
18.2,	359,	79,	105,	29.0865
18.2,	359,	79,	105,	29.0865
19.9,	0,	79,	105,	29.0915
20.2,	1,	79,	105,	29.0966
21.3,	1,	79,	105,	29.1016
22.5,	2,	79,	105,	29.1066
23.1,	3,	79,	105,	29.1116
50.8,	36,	111,	106,	29.3276
50.8,	36,	111,	106,	29.3276
51.2,	37,	111,	106,	29.3326
52.5,	37,	111,	106,	29.3376
53,	38,	111,	106,	29.3427
53.1,	39,	111,	106,	29.3477
54.3,	40,	111,	106,	29.3528
64.9,	69,	145,	107,	29.5387
64.9,	69,	145,	107,	29.5387
62.8,	69,	145,	107,	29.5436
61.9,	70,	145,	107,	29.5487
60.4,	71,	145,	107,	29.5537
58.8,	72,	145,	107,	29.5587
58.3,	72,	145,	107,	29.5638
21.1,	107,	180,	108,	29.7799
21.1,	107,	180,	108,	29.7799
21.1,	108,	180,	108,	29.7849
21.1,	109,	180,	108,	29.7899
21,	110,	180,	108,	29.7949
20.8,	110,	180,	108,	29.8012
20.2,	111,	180,	108,	29.8049
-1.3,	146,	215,	109,	30.0209
-1.3,	146,	215,	109,	30.0209
-1.5,	146,	215,	109,	30.0259
-1.7,	147,	215,	109,	30.0309
-1.5,	148,	215,	109,	30.0359
-1.4,	149,	215,	109,	30.041
-1.8,	149,	215,	109,	30.046
-23.4,	177,	247,	110,	30.2319
-23.4,	177,	247,	110,	30.2319
-23.5,	178,	247,	110,	30.2369
-23.8,	179,	247,	110,	30.2419
-24.2,	180,	247,	110,	30.2469
-25.5,	180,	247,	110,	30.252
-25.7,	181,	247,	110,	30.257
-52.2,	204,	280,	111,	30.4128
-52.2,	204,	280,	111,	30.4128
-52.2,	205,	280,	111,	30.4178
-51.5,	206,	280,	111,	30.4228
-49.8,	206,	280,	111,	30.4279
-49.1,	207,	280,	111,	30.4329
-48.7,	208,	280,	111,	30.4379
-50.6,	237,	307,	112,	30.6238
-50.6,	237,	307,	112,	30.6238
-51,	238,	307,	112,	30.6288
-51.3,	239,	307,	112,	30.6338
-52.6,	239,	307,	112,	30.6389
-53,	240,	307,	112,	30.6439
-53.2,	241,	307,	112,	30.6489
-28,	275,	343,	113,	30.8649
-28,	275,	343,	113,	30.8649
-26.6,	276,	343,	113,	30.8699
-25.9,	277,	343,	113,	30.875
-25.9,	277,	343,	113,	30.88
-25.3,	278,	343,	113,	30.885
-25.8,	279,	343,	113,	30.89
-19.6,	316,	19,	114,	31.1363
-19.6,	316,	19,	114,	31.1363
-19.9,	317,	19,	114,	31.1412
-20.2,	318,	19,	114,	31.1462
-21,	319,	19,	114,	31.1512
-21.5,	319,	19,	114,	31.1564
-21.6,	320,	19,	114,	31.1613
2.5,	344,	46,	115,	31.3171
2.5,	344,	46,	115,	31.3171
3.3,	344,	46,	115,	31.3221
3.6,	345,	46,	115,	31.3272
4.3,	346,	46,	115,	31.3322
4.5,	347,	46,	115,	31.3372
4.5,	347,	46,	115,	31.3422
31.9,	15,	75,	116,	31.5281
31.9,	15,	75,	116,	31.5281
32.3,	16,	75,	116,	31.5331
33.2,	17,	75,	116,	31.5384
33.2,	18,	75,	116,	31.5432
34.2,	18,	75,	116,	31.5482
34.1,	19,	75,	116,	31.5532
59.5,	47,	113,	117,	31.7391
59.5,	47,	113,	117,	31.7391
60,	48,	113,	117,	31.7442
59,	49,	113,	117,	31.7492
59.5,	50,	113,	117,	31.7542
59.5,	50,	113,	117,	31.7592
59.8,	51,	113,	117,	31.7642
44.8,	84,	150,	118,	31.9803
44.8,	84,	150,	118,	31.9803
43.8,	85,	150,	118,	31.9854
43.8,	86,	150,	118,	31.9904
43.3,	87,	150,	118,	31.9954
43.1,	87,	150,	118,	32.0004
43.1,	88,	150,	118,	32.0055
2.5,	123,	177,	119,	32.2222
2.5,	123,	177,	119,	32.2222
1.2,	124,	177,	119,	32.2273
0.7,	124,	177,	119,	32.2323
-0.3,	125,	177,	119,	32.2373
-0.4,	126,	177,	119,	32.2423
-1.4,	127,	177,	119,	32.2473
