
PID coefficient,Total Power,5 cycles mean power,Left power,Right power,Error,Total Target Power,Motor Power,Stimul Current,Gear,Cadence,Motor Current,Duty Cycle

0.00,	-1,	0.00,	0.00,	0.00,	0.92,	0.00,	16.02,	0.00,	0,	25.90,	2.25,	33
0.00,	0,	-0.20,	0.00,	0.00,	-2.33,	0.00,	17.15,	0.00,	0,	25.64,	2.41,	33
0.00,	0,	-0.20,	0.00,	0.00,	-2.24,	0.00,	16.82,	0.00,	0,	25.51,	2.36,	33
0.00,	-2,	-0.60,	0.00,	0.00,	-0.59,	0.00,	14.84,	0.00,	0,	25.65,	2.08,	33
0.00,	0,	-0.60,	0.00,	0.00,	-0.81,	0.00,	13.67,	0.00,	0,	24.30,	1.98,	32
0.00,	0,	-0.40,	0.00,	0.00,	-0.32,	0.00,	16.91,	0.00,	0,	25.38,	2.30,	34
0.00,	-1,	-0.60,	0.00,	0.00,	-1.13,	0.00,	15.36,	0.00,	0,	27.62,	2.09,	34
0.00,	0,	-0.60,	0.00,	0.00,	-0.87,	0.00,	9.81,	0.00,	0,	25.77,	1.51,	30
0.00,	0,	-0.20,	0.00,	0.00,	-1.67,	0.00,	14.21,	0.00,	0,	24.27,	2.06,	32
0.00,	-1,	-0.40,	0.00,	0.00,	-1.25,	0.00,	13.04,	0.00,	0,	25.38,	1.83,	33
0.00,	-1,	-0.60,	0.00,	0.00,	-1.18,	0.00,	16.14,	0.00,	0,	26.18,	2.20,	34
0.00,	-1,	-0.60,	0.00,	0.00,	-0.59,	0.00,	16.38,	0.00,	0,	27.78,	2.23,	34
0.00,	0,	-0.60,	0.00,	0.00,	-2.81,	0.00,	12.50,	0.00,	0,	25.25,	1.75,	33
0.00,	2,	-0.20,	0.00,	0.00,	-4.55,	0.00,	15.44,	0.00,	0,	24.39,	2.17,	33
0.00,	0,	0.00,	0.00,	0.00,	-0.03,	0.00,	13.42,	0.00,	0,	27.03,	1.83,	34
