
Left Force,Left Angle,Left Encoder Angle,Pacchetto,Time

12.1,	141,	37,	78,	159.308
12.1,	141,	37,	78,	159.308
12.1,	142,	37,	78,	159.313
11.1,	142,	37,	78,	159.318
10.1,	143,	37,	78,	159.323
8.7,	144,	37,	78,	159.328
8.1,	144,	37,	78,	159.333
-23.8,	179,	68,	79,	159.577
-23.8,	179,	68,	79,	159.577
-24.6,	180,	68,	79,	159.582
-24.7,	181,	68,	79,	159.587
-25.2,	181,	68,	79,	159.592
-25.3,	182,	68,	79,	159.597
-25.8,	183,	68,	79,	159.602
-48,	205,	99,	80,	159.756
-48,	205,	99,	80,	159.756
-48.5,	206,	99,	80,	159.761
-48.6,	206,	99,	80,	159.766
-49.6,	207,	99,	80,	159.771
-49.8,	208,	99,	80,	159.776
-50.5,	209,	99,	80,	159.78
-49.3,	238,	130,	81,	159.964
-49.3,	238,	130,	81,	159.964
-46.9,	239,	130,	81,	159.969
-46.5,	240,	130,	81,	159.974
-45.8,	240,	130,	81,	159.979
-45.4,	241,	130,	81,	159.984
-44.2,	242,	130,	81,	159.989
-27,	278,	165,	82,	160.233
-27,	278,	165,	82,	160.233
-27,	279,	165,	82,	160.238
-26.9,	279,	165,	82,	160.243
-26.5,	280,	165,	82,	160.248
-26.5,	281,	165,	82,	160.253
-27.1,	282,	165,	82,	160.258
-25.2,	313,	203,	83,	160.471
-25.2,	313,	203,	83,	160.471
-24.9,	314,	203,	83,	160.476
-24.9,	315,	203,	83,	160.481
-24.4,	316,	203,	83,	160.486
-25.4,	316,	203,	83,	160.491
-25.6,	317,	203,	83,	160.496
-8.5,	344,	234,	84,	160.68
-8.5,	344,	234,	84,	160.68
-6.6,	345,	234,	84,	160.685
-5.6,	345,	234,	84,	160.69
-5.2,	346,	234,	84,	160.695
-4.4,	347,	234,	84,	160.7
-3.2,	348,	234,	84,	160.705
27.1,	10,	264,	85,	160.859
27.1,	10,	264,	85,	160.859
27.3,	11,	264,	85,	160.864
27.5,	12,	264,	85,	160.869
27.6,	12,	264,	85,	160.874
28.9,	13,	264,	85,	160.878
29.7,	14,	264,	85,	160.883
47.6,	43,	295,	86,	161.068
47.6,	43,	295,	86,	161.068
48.7,	43,	295,	86,	161.073
49.3,	43,	295,	86,	161.077
