
PID coefficient,Total Power,5 cycles mean power,Left power,Right power,Error,Total Target Power,Motor Power,Stimul Current,Gear,Cadence,Motor Current,Duty Cycle

0.00,	-4,	-3.00,	-2.00,	0.00,	-0.31,	0.00,	26.69,	0.00,	0,	24.08,	3.74,	33
0.00,	-5,	-3.40,	-2.00,	0.00,	-1.71,	0.00,	17.59,	0.00,	0,	25.38,	2.47,	33
0.00,	-5,	-4.40,	-2.00,	-1.00,	-1.66,	0.00,	27.00,	0.00,	0,	24.32,	3.79,	33
0.00,	-2,	-4.40,	-2.00,	-1.00,	-2.58,	0.00,	23.08,	0.00,	0,	24.63,	3.24,	33
0.00,	-3,	-3.80,	-2.00,	0.00,	-2.36,	0.00,	27.38,	0.00,	0,	27.03,	3.73,	34
0.00,	0,	-3.00,	-2.00,	0.00,	-2.20,	0.00,	28.38,	0.00,	0,	28.50,	3.75,	35
0.00,	-5,	-3.00,	-2.00,	0.00,	-1.40,	0.00,	22.84,	0.00,	0,	26.74,	3.11,	34
0.00,	-1,	-2.20,	-1.00,	0.00,	0.66,	0.00,	27.70,	0.00,	0,	25.22,	3.77,	34
0.00,	-4,	-2.60,	-1.00,	0.00,	-2.69,	0.00,	20.69,	0.00,	0,	25.38,	2.90,	33
0.00,	-4,	-2.80,	-1.00,	0.00,	0.31,	0.00,	26.09,	0.00,	0,	24.07,	3.66,	33
0.00,	-3,	-3.40,	-2.00,	0.00,	-3.50,	0.00,	29.41,	0.00,	0,	25.15,	4.00,	34
0.00,	-5,	-3.40,	-2.00,	0.00,	-2.37,	0.00,	26.00,	0.00,	0,	27.32,	3.65,	33
0.00,	-1,	-3.40,	-2.00,	0.00,	-1.38,	0.00,	31.86,	0.00,	0,	27.03,	4.34,	34
0.00,	-2,	-3.00,	-2.00,	0.00,	-4.26,	0.00,	19.18,	0.00,	0,	25.91,	2.61,	34
0.00,	-2,	-2.60,	-2.00,	0.00,	-1.87,	0.00,	26.73,	0.00,	0,	25.81,	3.75,	33
0.00,	-4,	-2.80,	-2.00,	0.00,	-0.09,	0.00,	29.55,	0.00,	0,	25.25,	4.15,	33
0.00,	-8,	-3.40,	-2.00,	-1.00,	0.89,	0.00,	30.46,	0.00,	0,	25.37,	4.15,	34
0.00,	-25,	-8.20,	-4.00,	-3.00,	-2.73,	0.00,	25.59,	0.00,	0,	25.77,	3.70,	32
0.00,	-4,	-8.60,	-4.00,	-3.00,	-0.78,	0.00,	27.75,	0.00,	0,	26.03,	3.78,	34
0.00,	-1,	-8.40,	-4.00,	-3.00,	-2.69,	0.00,	16.98,	0.00,	0,	26.18,	2.38,	33
0.00,	-3,	-8.20,	-4.00,	-3.00,	-0.16,	0.00,	28.69,	0.00,	0,	25.45,	3.91,	34
0.00,	-4,	-7.40,	-4.00,	-3.00,	-2.14,	0.00,	26.50,	0.00,	0,	26.04,	3.72,	33
0.00,	-4,	-3.20,	-2.00,	-1.00,	1.02,	0.00,	21.72,	0.00,	0,	23.27,	3.14,	32
0.00,	-4,	-3.20,	-2.00,	-1.00,	-2.79,	0.00,	25.09,	0.00,	0,	25.00,	3.63,	32
0.00,	-2,	-3.40,	-2.00,	-1.00,	-1.19,	0.00,	16.56,	0.00,	0,	23.92,	2.40,	32
0.00,	-6,	-4.00,	-2.00,	-1.00,	0.18,	0.00,	27.46,	0.00,	0,	24.39,	3.85,	33
0.00,	0,	-3.20,	-1.00,	-1.00,	-3.14,	0.00,	25.69,	0.00,	0,	26.18,	3.60,	33
0.00,	-4,	-3.20,	-2.00,	0.00,	-1.34,	0.00,	22.88,	0.00,	0,	25.67,	3.21,	33
0.00,	-6,	-3.60,	-2.00,	-1.00,	0.33,	0.00,	27.02,	0.00,	0,	25.25,	3.79,	33
0.00,	0,	-3.20,	-2.00,	-1.00,	-1.46,	0.00,	21.60,	0.00,	0,	24.27,	3.03,	33
0.00,	-5,	-3.00,	-2.00,	-1.00,	-0.64,	0.00,	27.61,	0.00,	0,	27.03,	3.76,	34
