
Left Force,Left Angle,Left Encoder Angle,Pacchetto,Time

-31.1,	185,	83,	108,	62.3038
-31.1,	185,	83,	108,	62.3038
-32.8,	186,	83,	108,	62.3088
-33.8,	186,	83,	108,	62.3138
-34.3,	187,	84,	108,	62.3188
-36,	188,	84,	108,	62.3237
-37.6,	189,	84,	108,	62.3287
-55.7,	218,	113,	109,	62.5125
-55.7,	218,	113,	109,	62.5125
-54.3,	218,	113,	109,	62.5174
-53.4,	219,	113,	109,	62.5224
-53.2,	220,	113,	109,	62.5274
-53.4,	221,	113,	109,	62.5323
-53.5,	221,	113,	109,	62.5373
-33.7,	254,	151,	110,	62.7509
-33.7,	254,	151,	110,	62.7509
-32,	254,	151,	110,	62.7558
-30.9,	255,	151,	110,	62.7608
-30.8,	256,	151,	110,	62.7657
-30.5,	257,	151,	110,	62.7707
-30,	258,	151,	110,	62.7757
-46.4,	296,	187,	111,	63.0191
-46.4,	296,	187,	111,	63.0191
-47.2,	297,	187,	111,	63.024
-47.2,	298,	187,	111,	63.029
-46.7,	299,	187,	111,	63.034
-46.6,	299,	187,	111,	63.0389
-46.3,	300,	187,	111,	63.0439
-28.9,	324,	216,	112,	63.198
-28.9,	324,	216,	112,	63.198
-27,	325,	216,	112,	63.2029
-24.7,	326,	216,	112,	63.2079
-24.2,	327,	216,	112,	63.2129
-23.6,	328,	216,	112,	63.2179
-23.8,	328,	216,	112,	63.2228
16.4,	356,	247,	113,	63.4066
16.4,	356,	247,	113,	63.4066
16.5,	357,	247,	113,	63.4116
16.7,	358,	247,	113,	63.4166
17.9,	358,	247,	113,	63.4216
18,	359,	247,	113,	63.4265
18,	0,	247,	113,	63.4315
41.2,	27,	277,	114,	63.6154
41.2,	27,	277,	114,	63.6154
41.1,	28,	277,	114,	63.6203
39.8,	29,	277,	114,	63.6253
41.1,	30,	277,	114,	63.6303
40.8,	30,	277,	114,	63.6352
41.2,	31,	277,	114,	63.6402
44.7,	65,	314,	115,	63.8539
44.7,	65,	314,	115,	63.8539
43.9,	66,	314,	115,	63.8589
43.9,	67,	314,	115,	63.8638
43.9,	68,	314,	115,	63.8688
45,	68,	314,	115,	63.8738
47.4,	69,	314,	115,	63.8787
37.6,	101,	352,	116,	64.0924
37.6,	101,	352,	116,	64.0924
37.7,	102,	352,	116,	64.0974
37.7,	102,	352,	116,	64.1023
38.5,	103,	352,	116,	64.1073
38.9,	104,	352,	116,	64.1122
40.3,	105,	352,	116,	64.1172
34.1,	133,	21,	117,	64.301
34.1,	133,	21,	117,	64.301
34.1,	134,	21,	117,	64.306
34.1,	134,	21,	117,	64.3109
33,	135,	21,	117,	64.316
31.7,	136,	21,	117,	64.3209
31.7,	137,	21,	117,	64.3259
4.4,	165,	50,	118,	64.5097
4.4,	165,	50,	118,	64.5097
4.3,	165,	50,	118,	64.5147
3.8,	166,	50,	118,	64.5197
3,	167,	50,	118,	64.5247
1.2,	168,	50,	118,	64.5296
-0.8,	168,	50,	118,	64.5346
-35.6,	196,	81,	119,	64.7191
-35.6,	196,	81,	119,	64.7191
-37.4,	197,	81,	119,	64.724
-39,	198,	81,	119,	64.729
-39.5,	199,	81,	119,	64.734
-40.8,	199,	81,	119,	64.739
-42.8,	200,	81,	119,	64.744
-55.4,	232,	122,	120,	64.957
-55.4,	232,	122,	120,	64.957
-55.2,	233,	122,	120,	64.962
