
Left power from force,Vector size

-1.2533,	75
-0.8571,	70
-1.1579,	76
-0.8553,	76
-0.7237,	76
-1.9342,	76
-0.8082,	73
-1.5833,	72
0.4605,	76
-1.5797,	69
-0.8684,	76
0.2105,	76
-0.6579,	76
-1.8986,	69
-0.7500,	76
-0.5921,	76
-1.2632,	76
-1.0526,	76
-0.2368,	76
-0.8026,	76
-0.1446,	83
-2.6522,	69
-1.2763,	76
-1.1711,	76
-2.5132,	76
-2.8816,	76
-3.8816,	76
-5.3026,	76
-2.5132,	76
-2.9079,	76
-2.0395,	76
-3.2609,	69
-1.3553,	76
-1.6974,	76
-2.1739,	69
-1.1974,	76
-1.5658,	76
-1.2763,	76
-1.8551,	69
-1.5797,	69
-1.2368,	76
-1.6053,	76
-2.0395,	76
-2.8986,	69
-2.0658,	76
-2.2237,	76
-0.8553,	76
-2.1184,	76
-2.7632,	76
-1.3684,	76
-1.1447,	76
-1.9722,	72
-1.4110,	73
-0.6711,	76
-2.3553,	76
-2.1739,	69
-1.7237,	76
-1.8289,	76
-1.5507,	69
0.6316,	76
-0.3947,	76
-1.1316,	76
-1.8784,	74
-0.7949,	78
-3.2319,	69
-0.1842,	76
-2.2368,	76
-1.1974,	76
-1.3158,	76
-1.2368,	76
-2.4342,	76
-3.4783,	69
-1.7368,	76
-2.0526,	76
-1.3158,	76
-0.8684,	76
