
PID coefficient,Total Power,5 cycles mean power,Left power,Right power,Error,Total Target Power,Motor Power,Stimul Current,Gear,Cadence,Motor Current,Duty Cycle

0.00,	-5,	-3.60,	-2.00,	-1.00,	-1.26,	0.00,	26.02,	0.00,	0,	24.39,	3.44,	35
0.00,	-2,	-3.80,	-2.00,	-1.00,	-3.56,	0.00,	28.98,	0.00,	0,	23.36,	4.07,	33
0.00,	-1,	-2.80,	-2.00,	0.00,	-2.35,	0.00,	24.68,	0.00,	0,	25.25,	3.26,	35
0.00,	2,	-1.60,	-1.00,	0.00,	-6.69,	0.00,	30.54,	0.00,	0,	24.15,	4.16,	34
0.00,	0,	-1.20,	-1.00,	0.00,	-4.17,	0.00,	28.53,	0.00,	0,	23.48,	4.00,	33
0.00,	-5,	-1.20,	-1.00,	0.00,	-1.18,	0.00,	18.92,	0.00,	0,	24.63,	2.58,	34
0.00,	-2,	-1.20,	-1.00,	0.00,	-2.77,	0.00,	26.36,	0.00,	0,	23.36,	3.81,	32
0.00,	-6,	-2.20,	-2.00,	0.00,	-1.38,	0.00,	30.70,	0.00,	0,	23.81,	4.18,	34
0.00,	-2,	-3.00,	-2.00,	0.00,	-2.20,	0.00,	19.12,	0.00,	0,	26.04,	2.68,	33
0.00,	1,	-2.80,	-2.00,	0.00,	-3.09,	0.00,	29.89,	0.00,	0,	23.59,	4.19,	33
0.00,	-4,	-2.60,	-1.00,	0.00,	-1.14,	0.00,	27.03,	0.00,	0,	23.81,	3.91,	32
0.00,	0,	-2.20,	-1.00,	0.00,	-2.01,	0.00,	22.62,	0.00,	0,	23.70,	3.27,	32
0.00,	-4,	-1.80,	-1.00,	0.00,	-2.30,	0.00,	30.86,	0.00,	0,	25.89,	4.20,	34
0.00,	0,	-1.40,	-1.00,	0.00,	-3.32,	0.00,	28.16,	0.00,	0,	23.63,	4.07,	32
0.00,	0,	-1.60,	-1.00,	0.00,	-3.82,	0.00,	30.25,	0.00,	0,	23.48,	4.24,	33
0.00,	-1,	-1.00,	-1.00,	0.00,	-3.16,	0.00,	29.37,	0.00,	0,	25.09,	4.12,	33
0.00,	0,	-1.00,	-1.00,	0.00,	-1.30,	0.00,	29.55,	0.00,	0,	24.51,	4.15,	33
0.00,	-3,	-0.80,	-1.00,	0.00,	-3.62,	0.00,	24.16,	0.00,	0,	25.91,	3.29,	34
0.00,	0,	-0.80,	-1.00,	0.00,	-1.87,	0.00,	24.68,	0.00,	0,	25.00,	3.36,	34
0.00,	-3,	-1.40,	-1.00,	0.00,	-3.64,	0.00,	29.38,	0.00,	0,	23.81,	4.12,	33
0.00,	0,	-1.20,	-1.00,	0.00,	-4.90,	0.00,	24.34,	0.00,	0,	25.25,	3.31,	34
0.00,	-1,	-1.40,	-2.00,	0.00,	-3.10,	0.00,	23.76,	0.00,	0,	24.44,	3.33,	33
0.00,	-3,	-1.40,	-1.00,	0.00,	0.73,	0.00,	29.47,	0.00,	0,	23.70,	4.13,	33
0.00,	0,	-1.40,	-1.00,	0.00,	-2.03,	0.00,	30.08,	0.00,	0,	24.63,	4.10,	34
0.00,	-1,	-1.00,	-1.00,	0.00,	-4.15,	0.00,	18.40,	0.00,	0,	26.04,	2.51,	34
0.00,	0,	-1.00,	-1.00,	0.00,	-1.30,	0.00,	30.37,	0.00,	0,	24.27,	4.14,	34
0.00,	-2,	-1.20,	-1.00,	0.00,	-2.30,	0.00,	27.86,	0.00,	0,	23.83,	3.91,	33
0.00,	-2,	-1.00,	-1.00,	0.00,	-2.45,	0.00,	24.37,	0.00,	0,	23.92,	3.32,	34
0.00,	-1,	-1.20,	-1.00,	0.00,	-1.10,	0.00,	36.61,	0.00,	0,	24.46,	4.71,	36
0.00,	-5,	-2.00,	-1.00,	0.00,	-1.18,	0.00,	32.13,	0.00,	0,	25.51,	4.25,	35
0.00,	0,	-2.00,	-1.00,	0.00,	-1.90,	0.00,	30.21,	0.00,	0,	24.80,	4.11,	34
0.00,	-1,	-1.80,	-1.00,	0.00,	-4.23,	0.00,	28.93,	0.00,	0,	24.27,	4.06,	33
0.00,	0,	-1.40,	-1.00,	0.00,	-2.65,	0.00,	20.42,	0.00,	0,	24.75,	2.78,	34
0.00,	-2,	-1.60,	-1.00,	0.00,	-3.02,	0.00,	27.27,	0.00,	0,	24.75,	3.95,	32
0.00,	1,	-0.40,	-1.00,	1.00,	-6.17,	0.00,	30.02,	0.00,	0,	23.59,	4.21,	33
0.00,	-1,	-0.60,	-1.00,	1.00,	-3.89,	0.00,	20.00,	0.00,	0,	25.38,	2.81,	33
0.00,	3,	0.20,	-1.00,	2.00,	-6.68,	0.00,	29.65,	0.00,	0,	24.55,	4.16,	33
0.00,	0,	0.20,	-1.00,	2.00,	-3.02,	0.00,	29.32,	0.00,	0,	25.51,	4.11,	33
0.00,	-2,	0.20,	-1.00,	2.00,	-2.99,	0.00,	23.22,	0.00,	0,	25.51,	3.26,	33
0.00,	1,	0.20,	-1.00,	1.00,	-3.00,	0.00,	30.95,	0.00,	0,	24.75,	4.21,	34
