
PID coefficient,Total Power,5 cycles mean power,Left power,Right power,Error,Total Target Power,Motor Power,Stimul Current,Gear,Cadence,Motor Current,Duty Cycle

0.00,	-3,	-2.80,	-2.00,	0.00,	-1.27,	0.00,	27.92,	0.00,	0,	26.04,	3.80,	34
0.00,	-4,	-3.00,	-2.00,	0.00,	-2.19,	0.00,	27.53,	0.00,	0,	25.00,	3.75,	34
0.00,	-3,	-3.40,	-2.00,	0.00,	-2.32,	0.00,	22.50,	0.00,	0,	23.59,	3.16,	33
0.00,	-4,	-3.40,	-2.00,	0.00,	-1.88,	0.00,	28.23,	0.00,	0,	26.32,	3.84,	34
0.00,	-1,	-3.00,	-2.00,	0.00,	-2.29,	0.00,	26.48,	0.00,	0,	26.36,	3.61,	34
0.00,	-6,	-3.60,	-2.00,	-1.00,	0.76,	0.00,	31.77,	0.00,	0,	24.99,	4.33,	34
0.00,	-3,	-3.40,	-2.00,	0.00,	-2.69,	0.00,	28.10,	0.00,	0,	24.39,	3.83,	34
0.00,	-4,	-3.60,	-2.00,	-1.00,	-0.38,	0.00,	27.07,	0.00,	0,	24.88,	3.80,	33
0.00,	-4,	-3.60,	-2.00,	-1.00,	-1.59,	0.00,	21.20,	0.00,	0,	24.39,	2.97,	33
0.00,	-4,	-4.20,	-2.00,	-1.00,	0.31,	0.00,	27.30,	0.00,	0,	24.88,	3.83,	33
0.00,	-4,	-3.80,	-2.00,	-1.00,	-1.14,	0.00,	27.32,	0.00,	0,	25.25,	3.72,	34
0.00,	-2,	-3.60,	-2.00,	-1.00,	-2.00,	0.00,	25.62,	0.00,	0,	24.88,	3.71,	32
0.00,	-1,	-3.00,	-2.00,	0.00,	-3.60,	0.00,	26.76,	0.00,	0,	24.51,	3.75,	33
0.00,	-4,	-3.00,	-2.00,	0.00,	-1.01,	0.00,	21.77,	0.00,	0,	23.92,	3.15,	32
0.00,	-2,	-2.60,	-2.00,	0.00,	-2.71,	0.00,	27.43,	0.00,	0,	24.63,	3.85,	33
0.00,	-4,	-2.60,	-2.00,	0.00,	-2.12,	0.00,	27.51,	0.00,	0,	24.80,	3.86,	33
0.00,	-4,	-3.00,	-2.00,	0.00,	-0.84,	0.00,	28.14,	0.00,	0,	26.04,	3.83,	34
0.00,	-4,	-3.60,	-2.00,	-1.00,	-0.18,	0.00,	20.81,	0.00,	0,	25.77,	3.01,	32
0.00,	-5,	-3.80,	-2.00,	-1.00,	-1.39,	0.00,	27.80,	0.00,	0,	25.13,	3.90,	33
0.00,	-1,	-3.60,	-2.00,	-1.00,	-1.55,	0.00,	25.81,	0.00,	0,	25.51,	3.73,	32
0.00,	-5,	-3.80,	-2.00,	-1.00,	-1.58,	0.00,	17.95,	0.00,	0,	25.64,	2.52,	33
0.00,	-3,	-3.60,	-2.00,	-1.00,	-1.46,	0.00,	25.45,	0.00,	0,	24.65,	3.68,	32
0.00,	-3,	-3.40,	-2.00,	-1.00,	-0.52,	0.00,	25.49,	0.00,	0,	23.92,	3.69,	32
0.00,	-3,	-3.00,	-1.00,	0.00,	-0.14,	0.00,	12.68,	0.00,	0,	24.49,	1.83,	32
0.00,	-3,	-3.40,	-1.00,	-1.00,	-0.04,	0.00,	26.83,	0.00,	0,	24.88,	3.76,	33
0.00,	-4,	-3.20,	-1.00,	-1.00,	-0.00,	0.00,	25.28,	0.00,	0,	24.51,	3.66,	32
0.00,	-1,	-2.80,	-1.00,	-1.00,	-2.52,	0.00,	20.97,	0.00,	0,	24.27,	3.03,	32
0.00,	-5,	-3.20,	-1.00,	-1.00,	-0.85,	0.00,	25.89,	0.00,	0,	25.25,	3.63,	33
0.00,	-6,	-3.80,	-2.00,	-1.00,	-0.65,	0.00,	26.27,	0.00,	0,	25.64,	3.69,	33
0.00,	-6,	-4.40,	-2.00,	-1.00,	1.24,	0.00,	21.75,	0.00,	0,	25.13,	3.05,	33
0.00,	-3,	-4.20,	-2.00,	-1.00,	0.43,	0.00,	25.92,	0.00,	0,	25.13,	3.64,	33
0.00,	-5,	-5.00,	-1.00,	-2.00,	1.60,	0.00,	25.46,	0.00,	0,	25.13,	3.57,	33
