
Left Force,Left Angle,Left Encoder Angle,Pacchetto,Time

44.9,	99,	13,	161,	122.086
44.9,	99,	13,	161,	122.086
44.5,	99,	13,	161,	122.091
44.1,	100,	13,	161,	122.096
42.9,	101,	13,	161,	122.101
42.6,	102,	13,	161,	122.106
42.5,	102,	13,	161,	122.111
17.9,	135,	54,	162,	122.325
17.9,	135,	54,	162,	122.325
15.6,	136,	54,	162,	122.33
13.4,	137,	54,	162,	122.335
12.4,	137,	54,	162,	122.34
10.3,	138,	54,	162,	122.345
9.3,	139,	54,	162,	122.35
-23.5,	176,	93,	163,	122.593
-23.5,	176,	93,	163,	122.593
-24.2,	176,	93,	163,	122.598
-25.3,	177,	93,	163,	122.603
-25.3,	178,	93,	163,	122.608
-25.8,	179,	93,	163,	122.613
-25.6,	180,	93,	163,	122.618
-49.9,	204,	122,	164,	122.772
-49.9,	204,	122,	164,	122.772
-51.7,	205,	122,	164,	122.777
-52.9,	206,	122,	164,	122.782
-53.9,	207,	122,	164,	122.787
-54.1,	207,	122,	164,	122.792
-54.1,	208,	122,	164,	122.797
-60.5,	237,	153,	165,	122.981
-60.5,	237,	153,	165,	122.981
-60.4,	238,	153,	165,	122.986
-61,	239,	153,	165,	122.991
-62,	240,	153,	165,	122.996
-61.6,	240,	153,	165,	123.001
-61.5,	241,	153,	165,	123.006
-49.8,	270,	183,	166,	123.189
-49.8,	270,	183,	166,	123.189
-49.8,	270,	183,	166,	123.194
-50.3,	271,	183,	166,	123.199
-49.6,	272,	183,	166,	123.204
-49,	273,	183,	166,	123.209
-48.2,	274,	183,	166,	123.214
-35.3,	308,	221,	167,	123.428
-35.3,	308,	221,	167,	123.428
-34.8,	308,	221,	167,	123.433
-34.6,	309,	221,	167,	123.438
-33.2,	310,	221,	167,	123.443
-32,	311,	221,	167,	123.448
-31.5,	312,	221,	167,	123.453
-2.5,	345,	260,	168,	123.667
-2.5,	345,	260,	168,	123.667
-1.7,	346,	260,	168,	123.672
-0.9,	346,	260,	168,	123.677
-0.7,	347,	260,	168,	123.682
-0.3,	348,	260,	168,	123.687
1,	349,	260,	168,	123.692
26.9,	15,	288,	169,	123.875
26.9,	15,	288,	169,	123.875
28.4,	16,	288,	169,	123.88
29.4,	17,	288,	169,	123.885
29.8,	18,	288,	169,	123.89
29.9,	18,	288,	169,	123.895
29.8,	19,	288,	169,	123.9
45.2,	46,	317,	170,	124.084
45.2,	46,	317,	170,	124.084
44.5,	47,	317,	170,	124.089
45.3,	48,	317,	170,	124.094
45.2,	48,	317,	170,	124.099
45.4,	49,	317,	170,	124.104
45.4,	50,	317,	170,	124.109
51,	79,	352,	171,	124.292
51,	79,	352,	171,	124.292
51.2,	80,	352,	171,	124.297
50.5,	81,	352,	171,	124.302
50.3,	82,	352,	171,	124.307
51,	83,	352,	171,	124.312
51.3,	83,	352,	171,	124.317
33.2,	115,	30,	172,	124.531
33.2,	115,	30,	172,	124.531
33.2,	116,	30,	172,	124.536
32.5,	116,	30,	172,	124.541
31.7,	117,	30,	172,	124.546
31.6,	118,	30,	172,	124.551
31.3,	119,	30,	172,	124.556
4.4,	150,	60,	173,	124.769
4.4,	150,	60,	173,	124.769
4.4,	151,	60,	173,	124.774
5.7,	152,	60,	173,	124.779
5.9,	153,	60,	173,	124.784
6,	154,	60,	173,	124.789
6,	154,	60,	173,	124.794
-33.2,	182,	91,	174,	124.978
-33.2,	182,	91,	174,	124.978
-34.6,	183,	91,	174,	124.983
-36,	183,	91,	174,	124.988
-36,	184,	91,	174,	124.993
-37.4,	185,	91,	174,	124.998
-38.2,	186,	91,	174,	125.003
