
PID coefficient,Total Power,5 cycles mean power,Left power,Right power,Error,Total Target Power,Motor Power,Stimul Current,Gear,Cadence,Motor Current,Duty Cycle

0.00,	-2,	-0.80,	-2.00,	1.00,	-3.00,	0.00,	29.92,	0.00,	0,	26.46,	4.07,	34
0.00,	0,	-0.80,	-2.00,	1.00,	-5.55,	0.00,	29.90,	0.00,	0,	25.67,	4.07,	34
0.00,	0,	-0.40,	-2.00,	1.00,	-2.63,	0.00,	28.03,	0.00,	0,	24.88,	3.93,	33
0.00,	0,	-0.40,	-2.00,	1.00,	-5.68,	0.00,	23.47,	0.00,	0,	24.75,	3.29,	33
0.00,	-3,	-1.00,	-1.00,	1.00,	-1.84,	0.00,	29.10,	0.00,	0,	25.13,	4.08,	33
0.00,	0,	-0.60,	-1.00,	1.00,	-4.34,	0.00,	30.99,	0.00,	0,	25.25,	4.22,	34
0.00,	-1,	-0.80,	-2.00,	1.00,	-6.51,	0.00,	31.25,	0.00,	0,	25.77,	4.13,	35
0.00,	-3,	-1.40,	-2.00,	1.00,	-0.99,	0.00,	26.62,	0.00,	0,	25.38,	3.73,	33
0.00,	0,	-1.40,	-2.00,	0.00,	-5.38,	0.00,	25.19,	0.00,	0,	25.26,	3.43,	34
0.00,	-3,	-1.40,	-2.00,	0.00,	-2.11,	0.00,	30.60,	0.00,	0,	25.62,	4.17,	34
0.00,	0,	-1.40,	-2.00,	0.00,	-3.83,	0.00,	29.73,	0.00,	0,	26.18,	4.05,	34
0.00,	-2,	-1.60,	-2.00,	0.00,	-5.23,	0.00,	109.07,	0.00,	0,	25.02,	14.85,	34
0.00,	-1,	-1.20,	-2.00,	1.00,	-3.93,	0.00,	29.67,	0.00,	0,	25.38,	4.04,	34
0.00,	0,	-1.20,	-2.00,	1.00,	-5.93,	0.00,	23.41,	0.00,	0,	25.38,	3.28,	33
0.00,	-2,	-1.00,	-2.00,	1.00,	-1.95,	0.00,	30.83,	0.00,	0,	25.00,	4.20,	34
0.00,	-2,	-1.40,	-2.00,	0.00,	-4.15,	0.00,	29.35,	0.00,	0,	25.38,	4.00,	34
0.00,	-3,	-1.60,	-2.00,	0.00,	-3.58,	0.00,	20.12,	0.00,	0,	25.91,	2.66,	35
0.00,	-2,	-1.80,	-3.00,	0.00,	-6.02,	0.00,	29.42,	0.00,	0,	24.88,	4.01,	34
0.00,	0,	-1.80,	-3.00,	0.00,	-6.44,	0.00,	29.66,	0.00,	0,	25.13,	4.04,	34
0.00,	0,	-1.40,	-3.00,	1.00,	-5.64,	0.00,	28.77,	0.00,	0,	25.64,	4.04,	33
0.00,	-2,	-1.40,	-2.00,	1.00,	-1.58,	0.00,	28.28,	0.00,	0,	24.51,	3.97,	33
0.00,	-3,	-1.40,	-2.00,	1.00,	-4.40,	0.00,	18.58,	0.00,	0,	24.04,	2.61,	33
0.00,	-2,	-1.40,	-2.00,	1.00,	-3.63,	0.00,	26.98,	0.00,	0,	25.13,	3.90,	32
0.00,	-2,	-1.80,	-2.00,	0.00,	-3.54,	0.00,	26.26,	0.00,	0,	24.88,	3.58,	34
0.00,	-1,	-2.00,	-2.00,	0.00,	-5.40,	0.00,	25.78,	0.00,	0,	25.97,	3.51,	34
0.00,	-3,	-2.20,	-3.00,	0.00,	-4.24,	0.00,	27.57,	0.00,	0,	25.51,	3.87,	33
0.00,	1,	-1.40,	-2.00,	1.00,	-4.93,	0.00,	23.87,	0.00,	0,	25.38,	3.25,	34
0.00,	-3,	-1.60,	-2.00,	1.00,	-2.70,	0.00,	30.73,	0.00,	0,	26.32,	4.18,	34
0.00,	-1,	-1.40,	-2.00,	1.00,	-4.24,	0.00,	27.96,	0.00,	0,	24.51,	3.92,	33
0.00,	0,	-1.20,	-2.00,	1.00,	-5.29,	0.00,	18.22,	0.00,	0,	25.00,	2.64,	32
0.00,	-2,	-1.00,	-2.00,	1.00,	-3.89,	0.00,	29.35,	0.00,	0,	24.15,	4.12,	33
