
Left Force,Left Angle,Left Encoder Angle,Pacchetto,Time

39,	33,	278,	159,	42.2147
39,	33,	278,	159,	42.2147
39.2,	34,	278,	159,	42.2198
39.5,	34,	278,	159,	42.2246
40.5,	35,	278,	159,	42.2296
40.4,	36,	278,	159,	42.2346
41.9,	37,	278,	159,	42.2395
44.9,	59,	307,	160,	42.3935
44.9,	59,	307,	160,	42.3935
44.3,	60,	307,	160,	42.3985
43.9,	61,	307,	160,	42.4035
42.9,	62,	307,	160,	42.4084
42.8,	62,	307,	160,	42.4135
42.5,	63,	307,	160,	42.4184
41.8,	90,	335,	161,	42.6024
41.8,	90,	335,	161,	42.6024
42,	91,	335,	161,	42.6074
42.3,	91,	335,	161,	42.6124
43.4,	92,	335,	161,	42.6175
43.5,	93,	335,	161,	42.6224
43.3,	93,	335,	161,	42.6274
35.8,	119,	4,	162,	42.8109
35.8,	119,	4,	162,	42.8109
36.2,	120,	4,	162,	42.8159
36.2,	121,	4,	162,	42.8209
37.1,	122,	4,	162,	42.8258
37.4,	122,	4,	162,	42.8308
36.7,	123,	4,	162,	42.8358
-20.3,	171,	43,	163,	43.1689
-20.3,	171,	43,	163,	43.1689
-20.5,	172,	43,	163,	43.1737
-20.5,	173,	43,	163,	43.1787
-20.5,	173,	43,	163,	43.1837
-20.5,	174,	43,	163,	43.1887
-22.1,	175,	43,	163,	43.1936
-61.4,	206,	81,	164,	43.4073
-61.4,	206,	81,	164,	43.4073
-61.7,	206,	81,	164,	43.4123
-61.9,	207,	81,	164,	43.4173
-61.8,	208,	81,	164,	43.4222
-61.5,	209,	81,	164,	43.4272
-61.6,	209,	81,	164,	43.4322
-58.6,	236,	109,	165,	43.616
-58.6,	236,	109,	165,	43.616
-58,	237,	109,	165,	43.621
-57.5,	238,	109,	165,	43.6259
-57.4,	239,	109,	165,	43.6309
-57.2,	239,	109,	165,	43.6359
-56.9,	240,	109,	165,	43.6408
-39.7,	263,	138,	166,	43.7949
-39.7,	263,	138,	166,	43.7949
-40.3,	264,	138,	166,	43.7999
-40,	264,	138,	166,	43.8049
-40.6,	265,	138,	166,	43.8098
-41.5,	266,	138,	166,	43.8148
-41.2,	267,	138,	166,	43.8198
-43.1,	294,	175,	167,	44.0038
-43.1,	294,	175,	167,	44.0038
-43.3,	295,	175,	167,	44.0088
-41.6,	295,	175,	167,	44.0138
-41.2,	296,	175,	167,	44.0189
-40.5,	297,	175,	167,	44.0238
-40.6,	298,	175,	167,	44.0288
-16.9,	332,	213,	168,	44.2721
-16.9,	332,	213,	168,	44.2721
-15.1,	333,	213,	168,	44.277
-12.7,	334,	213,	168,	44.282
-11.6,	335,	213,	168,	44.287
-10,	335,	213,	168,	44.292
-9.2,	336,	213,	168,	44.2969
21.9,	358,	243,	169,	44.451
21.9,	358,	243,	169,	44.451
22.4,	359,	243,	169,	44.4559
22.7,	0,	243,	169,	44.4609
23.1,	0,	243,	169,	44.4659
24.2,	1,	243,	169,	44.4709
24.7,	2,	243,	169,	44.4758
40,	28,	272,	170,	44.6596
40,	28,	272,	170,	44.6596
40.2,	29,	272,	170,	44.6646
40.2,	30,	272,	170,	44.6696
40.2,	31,	272,	170,	44.6745
41.7,	31,	272,	170,	44.6796
41.7,	32,	272,	170,	44.6844
46.5,	58,	301,	171,	44.8683
46.5,	58,	301,	171,	44.8683
47.4,	59,	301,	171,	44.8733
47.3,	60,	301,	171,	44.8783
47.7,	60,	301,	171,	44.8833
46.7,	61,	301,	171,	44.8882
46.3,	62,	301,	171,	44.8932
47.2,	92,	337,	172,	45.1068
47.2,	92,	337,	172,	45.1068
46.1,	93,	337,	172,	45.1118
45.1,	93,	337,	172,	45.1168
44.1,	94,	337,	172,	45.1217
43.4,	95,	337,	172,	45.1267
42.3,	96,	337,	172,	45.1317
28.2,	126,	15,	173,	45.3455
28.2,	126,	15,	173,	45.3455
25.7,	127,	15,	173,	45.3505
23.4,	128,	15,	173,	45.3554
23.2,	128,	15,	173,	45.3604
23.2,	129,	15,	173,	45.3654
23.8,	130,	15,	173,	45.3703
0,	155,	47,	174,	45.5543
0,	155,	47,	174,	45.5543
-1.4,	156,	47,	174,	45.5593
-2.7,	157,	47,	174,	45.5643
-3.4,	158,	47,	174,	45.5693
-5.6,	158,	47,	174,	45.5742
-6.4,	159,	47,	174,	45.5792
-53.1,	194,	78,	175,	45.8228
-53.1,	194,	78,	175,	45.8228
-54.1,	195,	78,	175,	45.8277
-54.3,	196,	78,	175,	45.8327
-56.5,	196,	78,	175,	45.8377
-57.7,	197,	78,	175,	45.8427
-58.8,	198,	78,	175,	45.8476
-65.1,	220,	108,	176,	46.0017
-65.1,	220,	108,	176,	46.0017
-64.6,	221,	108,	176,	46.0067
-64.3,	222,	108,	176,	46.0117
-64,	223,	108,	176,	46.0166
-63.6,	223,	108,	176,	46.0216
-63.2,	224,	108,	176,	46.0266
-34.6,	259,	145,	177,	46.2701
-34.6,	259,	145,	177,	46.2701
-34.4,	260,	145,	177,	46.2751
-34.6,	261,	145,	177,	46.2801
-34.2,	262,	145,	177,	46.285
-34.1,	263,	145,	177,	46.29
-33,	263,	145,	177,	46.295
-43.6,	296,	183,	178,	46.5086
-43.6,	296,	183,	178,	46.5086
-43.9,	296,	183,	178,	46.5136
-44.1,	297,	183,	178,	46.5186
-44.3,	298,	183,	178,	46.5236
-44.7,	299,	183,	178,	46.5285
-45.2,	299,	183,	178,	46.5335
-25.4,	328,	214,	179,	46.7174
-25.4,	328,	214,	179,	46.7174
-22.9,	328,	214,	179,	46.7223
-22.3,	329,	214,	179,	46.7273
-21.1,	330,	214,	179,	46.7323
-20,	331,	214,	179,	46.7372
-20,	331,	214,	179,	46.7422
14.1,	355,	246,	180,	46.8966
14.1,	355,	246,	180,	46.8966
14.5,	355,	246,	180,	46.9016
15.5,	356,	246,	180,	46.9066
16.5,	357,	246,	180,	46.9116
17.3,	358,	246,	180,	46.9166
17.5,	358,	246,	180,	46.9216
39.5,	25,	275,	181,	47.1049
39.5,	25,	275,	181,	47.1049
39.5,	26,	275,	181,	47.1099
39.5,	27,	275,	181,	47.1149
39.5,	28,	275,	181,	47.1199
40.8,	28,	275,	181,	47.1248
40.8,	29,	275,	181,	47.1298
45.3,	67,	312,	182,	47.3733
45.3,	67,	312,	182,	47.3733
45.7,	67,	312,	182,	47.3782
45.2,	68,	312,	182,	47.3832
45.7,	69,	312,	182,	47.3882
45.4,	70,	312,	182,	47.3931
44.4,	70,	312,	182,	47.3981
39.5,	102,	347,	183,	47.6123
39.5,	102,	347,	183,	47.6123
39.6,	103,	347,	183,	47.6173
39.6,	104,	347,	183,	47.6223
38.3,	104,	347,	183,	47.6273
38.2,	105,	347,	183,	47.6323
38,	106,	347,	183,	47.6373
19.5,	133,	18,	184,	47.8206
19.5,	133,	18,	184,	47.8206
18.4,	133,	18,	184,	47.8256
17.2,	134,	18,	184,	47.8305
16.6,	135,	18,	184,	47.8355
16.5,	136,	18,	184,	47.8405
15,	136,	18,	184,	47.8454
-3.9,	159,	56,	185,	47.9994
-3.9,	159,	56,	185,	47.9994
-5.1,	160,	56,	185,	48.0044
-5,	160,	56,	185,	48.0093
-6.6,	161,	56,	185,	48.0143
-8.6,	162,	56,	185,	48.0194
-9.6,	162,	56,	185,	48.0242
-46.7,	190,	93,	186,	48.208
-46.7,	190,	93,	186,	48.208
-46.7,	190,	93,	186,	48.213
-47.4,	191,	93,	186,	48.218
-47.7,	192,	93,	186,	48.2229
-48.4,	193,	93,	186,	48.2279
-48.7,	193,	93,	186,	48.2329
-65.3,	225,	120,	187,	48.4466
-65.3,	225,	120,	187,	48.4466
-65,	226,	120,	187,	48.4515
-64.9,	227,	120,	187,	48.4565
-63.3,	227,	120,	187,	48.4615
-62.1,	228,	120,	187,	48.4664
-61.4,	229,	120,	187,	48.4714
-36.7,	265,	150,	188,	48.715
-36.7,	265,	150,	188,	48.715
-35.7,	266,	150,	188,	48.72
-34.4,	267,	150,	188,	48.725
-33.8,	267,	150,	188,	48.7299
-33.6,	268,	150,	188,	48.7367
-33.6,	269,	150,	188,	48.7399
-42.4,	292,	180,	189,	48.894
-42.4,	292,	180,	189,	48.894
-42.4,	293,	180,	189,	48.899
-42.7,	293,	180,	189,	48.904
-44.2,	294,	180,	189,	48.9089
-45,	295,	180,	189,	48.9139
-45.4,	296,	180,	189,	48.9189
-21.1,	331,	219,	190,	49.1623
-21.1,	331,	219,	190,	49.1623
-19.6,	332,	219,	190,	49.1673
-18.8,	333,	219,	190,	49.1722
-15.9,	334,	219,	190,	49.1772
-13.7,	334,	219,	190,	49.1822
-10.8,	335,	219,	190,	49.1871
30.5,	7,	256,	191,	49.4008
30.5,	7,	256,	191,	49.4008
31.2,	7,	256,	191,	49.4058
31.5,	8,	256,	191,	49.4108
32,	9,	256,	191,	49.4157
32.3,	10,	256,	191,	49.4207
33.3,	10,	256,	191,	49.4257
48,	38,	284,	192,	49.6096
48,	38,	284,	192,	49.6096
48.4,	39,	284,	192,	49.6145
48,	39,	284,	192,	49.6196
48,	40,	284,	192,	49.6245
48.2,	41,	284,	192,	49.6295
48,	42,	284,	192,	49.6344
49.5,	68,	312,	193,	49.8184
49.5,	68,	312,	193,	49.8184
48.2,	69,	312,	193,	49.8233
48,	69,	312,	193,	49.8283
47.3,	70,	312,	193,	49.8333
47,	71,	312,	193,	49.8383
46.6,	72,	312,	193,	49.8432
44.8,	94,	341,	194,	49.9973
44.8,	94,	341,	194,	49.9973
46.6,	95,	341,	194,	50.0023
46.9,	96,	341,	194,	50.0072
46,	96,	341,	194,	50.0122
45,	97,	341,	194,	50.0172
45,	98,	341,	194,	50.0222
33.4,	135,	19,	195,	50.2656
33.4,	135,	19,	195,	50.2656
33.1,	135,	19,	195,	50.2706
32.9,	136,	19,	195,	50.2755
33.2,	137,	19,	195,	50.2805
33.2,	138,	19,	195,	50.2855
32.5,	138,	19,	195,	50.2904
-11.4,	169,	57,	196,	50.5041
-11.4,	169,	57,	196,	50.5041
-12.3,	170,	57,	196,	50.5091
-12.6,	171,	57,	196,	50.514
-12.6,	172,	57,	196,	50.5191
-12.6,	172,	57,	196,	50.524
-13,	173,	57,	196,	50.5289
-46,	201,	88,	197,	50.7127
-46,	201,	88,	197,	50.7127
-46.4,	202,	88,	197,	50.7177
-46.8,	203,	88,	197,	50.7227
-46.3,	203,	88,	197,	50.7277
-48,	204,	88,	197,	50.7326
-49.6,	205,	88,	197,	50.7376
-54.2,	233,	117,	198,	50.9214
-54.2,	233,	117,	198,	50.9214
-55.5,	234,	117,	198,	50.9264
-55.5,	235,	117,	198,	50.9314
-54.9,	235,	117,	198,	50.9363
-54.9,	236,	117,	198,	50.9413
-54.7,	237,	117,	198,	50.9463
-47,	261,	146,	199,	51.1007
-47,	261,	146,	199,	51.1007
-46.2,	261,	146,	199,	51.1057
-44.4,	262,	146,	199,	51.1107
-44.1,	263,	146,	199,	51.1157
-43.7,	264,	146,	199,	51.1207
-41.8,	264,	146,	199,	51.1257
-50.5,	301,	182,	200,	51.3685
-50.5,	301,	182,	200,	51.3685
-50.6,	302,	182,	200,	51.3735
-51.1,	303,	182,	200,	51.3784
-51,	304,	182,	200,	51.3834
-51,	304,	182,	200,	51.3884
-51,	305,	182,	200,	51.3933
-8.5,	338,	218,	201,	51.607
-8.5,	338,	218,	201,	51.607
-7.2,	339,	218,	201,	51.612
-5.6,	339,	218,	201,	51.6169
-5.2,	340,	218,	201,	51.6219
-4.5,	341,	218,	201,	51.6269
-2.5,	342,	218,	201,	51.6318
31.6,	9,	249,	202,	51.8164
31.6,	9,	249,	202,	51.8164
32.1,	10,	249,	202,	51.8214
32.3,	10,	249,	202,	51.8257
32.7,	11,	249,	202,	51.8306
33.2,	12,	249,	202,	51.8355
33.9,	12,	249,	202,	51.8405
44.6,	36,	277,	203,	51.9945
44.6,	36,	277,	203,	51.9945
44,	37,	277,	203,	51.9995
44.1,	37,	277,	203,	52.0045
43.5,	38,	277,	203,	52.0094
43,	39,	277,	203,	52.0144
43.3,	40,	277,	203,	52.0195
47.4,	68,	313,	204,	52.2032
47.4,	68,	313,	204,	52.2032
47.2,	69,	313,	204,	52.2082
46.8,	70,	313,	204,	52.2132
47.3,	71,	313,	204,	52.2182
46.4,	71,	313,	204,	52.2231
45.6,	72,	313,	204,	52.2281
39.5,	108,	347,	205,	52.472
39.5,	108,	347,	205,	52.472
38.9,	109,	347,	205,	52.477
38.9,	110,	347,	205,	52.4821
39,	110,	347,	205,	52.4871
39.6,	111,	347,	205,	52.492
39.6,	112,	347,	205,	52.497
22.4,	143,	18,	206,	52.7102
22.4,	143,	18,	206,	52.7102
21,	144,	18,	206,	52.7151
20.1,	144,	18,	206,	52.7201
17.3,	145,	18,	206,	52.7251
16.5,	146,	18,	206,	52.73
16.2,	147,	18,	206,	52.735
-21.2,	174,	49,	207,	52.9189
-21.2,	174,	49,	207,	52.9189
-22.5,	174,	49,	207,	52.9238
-23.2,	175,	49,	207,	52.9288
-23.3,	176,	49,	207,	52.9337
-24.2,	177,	49,	207,	52.9387
