
PID coefficient,Total Power,5 cycles mean power,Left power,Right power,Error,Total Target Power,Motor Power,Stimul Current,Gear,Cadence,Motor Current,Duty Cycle

0.00,	0,	-2.40,	-3.00,	1.00,	-9.68,	0.00,	31.46,	0.00,	0,	25.13,	4.28,	34
0.00,	0,	-1.80,	-3.00,	1.00,	-4.77,	0.00,	34.78,	0.00,	0,	25.13,	4.60,	35
0.00,	-3,	-1.40,	-3.00,	2.00,	-5.47,	0.00,	35.55,	0.00,	0,	26.32,	4.57,	36
0.00,	-2,	-1.20,	-3.00,	2.00,	-4.29,	0.00,	25.54,	0.00,	0,	26.45,	3.38,	35
0.00,	-5,	-2.00,	-3.00,	1.00,	-2.92,	0.00,	34.84,	0.00,	0,	24.51,	4.89,	33
0.00,	-3,	-2.60,	-3.00,	0.00,	-3.53,	0.00,	32.10,	0.00,	0,	25.25,	4.25,	35
0.00,	-5,	-3.60,	-3.00,	0.00,	-2.64,	0.00,	28.25,	0.00,	0,	25.13,	3.85,	34
0.00,	-2,	-3.40,	-3.00,	0.00,	-6.68,	0.00,	33.52,	0.00,	0,	25.77,	4.43,	35
0.00,	-2,	-3.40,	-3.00,	0.00,	-3.92,	0.00,	29.55,	0.00,	0,	25.91,	4.02,	34
0.00,	-2,	-2.80,	-3.00,	0.00,	-6.09,	0.00,	32.81,	0.00,	0,	24.88,	4.47,	34
0.00,	-1,	-2.40,	-3.00,	0.00,	-3.53,	0.00,	32.37,	0.00,	0,	24.39,	4.41,	34
0.00,	-2,	-1.80,	-3.00,	0.00,	-4.36,	0.00,	32.84,	0.00,	0,	25.64,	4.34,	35
0.00,	-3,	-2.00,	-3.00,	0.00,	-5.82,	0.00,	25.93,	0.00,	0,	25.91,	3.43,	35
0.00,	-2,	-2.00,	-3.00,	0.00,	-3.48,	0.00,	30.26,	0.00,	0,	24.80,	4.12,	34
0.00,	20,	2.40,	-3.00,	5.00,	-27.16,	0.00,	19.83,	0.00,	0,	26.04,	2.55,	36
