
Right Force,Right Angle,Right Encoder Angle,Pacchetto,Time

-14.5,	164,	0,	48,	288.956
-14.5,	164,	0,	48,	288.956
-13.7,	164,	0,	48,	288.961
-14,	165,	0,	48,	288.966
-14.3,	166,	0,	48,	288.971
-14.4,	167,	0,	48,	288.976
-15.4,	167,	0,	48,	288.981
-33.1,	195,	0,	49,	289.168
-33.1,	195,	0,	49,	289.168
-34,	196,	0,	49,	289.173
-33.7,	196,	0,	49,	289.178
-33.6,	197,	0,	49,	289.183
-33.2,	198,	0,	49,	289.188
-32.9,	199,	0,	49,	289.193
-47.6,	221,	0,	50,	289.348
-47.6,	221,	0,	50,	289.348
-47.4,	222,	0,	50,	289.353
-47,	223,	0,	50,	289.358
-47.7,	224,	0,	50,	289.363
-47.2,	224,	0,	50,	289.368
-48,	225,	0,	50,	289.374
-32.3,	263,	0,	51,	289.62
-32.3,	263,	0,	51,	289.62
-31.9,	263,	0,	51,	289.625
-31,	264,	0,	51,	289.63
-29.4,	265,	0,	51,	289.635
-27.3,	266,	0,	51,	289.64
-26,	267,	0,	51,	289.645
-24.4,	300,	0,	52,	289.861
-24.4,	300,	0,	52,	289.861
-23.4,	301,	0,	52,	289.867
-23.3,	302,	0,	52,	289.872
-23,	303,	0,	52,	289.877
-23,	303,	0,	52,	289.882
-23.2,	304,	0,	52,	289.887
-10.2,	332,	0,	53,	290.073
-10.2,	332,	0,	53,	290.073
-9.8,	333,	0,	53,	290.078
-9,	333,	0,	53,	290.083
-7.4,	334,	0,	53,	290.088
-6.4,	335,	0,	53,	290.093
-5.4,	336,	0,	53,	290.098
23,	359,	0,	54,	290.254
23,	359,	0,	54,	290.254
23.7,	0,	0,	54,	290.259
24.5,	1,	0,	54,	290.264
24.7,	2,	0,	54,	290.269
25.1,	2,	0,	54,	290.274
25.7,	3,	0,	54,	290.279
46.3,	31,	0,	55,	290.465
46.3,	31,	0,	55,	290.465
47.3,	31,	0,	55,	290.47
47.9,	32,	0,	55,	290.475
47.2,	33,	0,	55,	290.48
46.5,	34,	0,	55,	290.485
46.2,	34,	0,	55,	290.49
40.1,	66,	0,	56,	290.706
40.1,	66,	0,	56,	290.706
