
PID coefficient,Total Power,5 cycles mean power,Left power,Right power,Error,Total Target Power,Motor Power,Stimul Current,Gear,Cadence,Motor Current,Duty Cycle

0.00,	-4,	-2.80,	-2.00,	0.00,	-1.56,	0.00,	27.19,	0.00,	0,	24.04,	3.93,	32
0.00,	-2,	-2.60,	-2.00,	0.00,	-4.50,	0.00,	27.54,	0.00,	0,	24.63,	3.86,	33
0.00,	-4,	-3.00,	-2.00,	0.00,	-1.87,	0.00,	26.43,	0.00,	0,	23.81,	3.82,	32
0.00,	-2,	-2.80,	-2.00,	0.00,	-2.26,	0.00,	27.39,	0.00,	0,	24.51,	3.84,	33
0.00,	-4,	-3.20,	-2.00,	0.00,	-2.41,	0.00,	19.02,	0.00,	0,	22.58,	2.67,	33
0.00,	-2,	-2.80,	-2.00,	0.00,	-3.85,	0.00,	29.02,	0.00,	0,	26.88,	3.84,	35
0.00,	-2,	-2.80,	-2.00,	0.00,	-2.77,	0.00,	26.43,	0.00,	0,	25.64,	3.71,	33
0.00,	-5,	-3.00,	-2.00,	0.00,	-2.70,	0.00,	19.50,	0.00,	0,	23.65,	2.74,	33
0.00,	-4,	-3.40,	-3.00,	0.00,	-3.36,	0.00,	29.86,	0.00,	0,	25.00,	4.07,	34
0.00,	-5,	-3.60,	-3.00,	0.00,	-0.07,	0.00,	27.98,	0.00,	0,	25.51,	3.81,	34
0.00,	-6,	-4.40,	-2.00,	-1.00,	0.79,	0.00,	25.95,	0.00,	0,	24.53,	3.64,	33
0.00,	-4,	-4.80,	-2.00,	-1.00,	1.20,	0.00,	28.01,	0.00,	0,	24.39,	3.93,	33
0.00,	-5,	-4.80,	-2.00,	-1.00,	-1.69,	0.00,	23.16,	0.00,	0,	25.77,	3.15,	34
0.00,	-6,	-5.20,	-2.00,	-2.00,	-1.44,	0.00,	28.95,	0.00,	0,	25.45,	3.94,	34
0.00,	-1,	-4.40,	-2.00,	-1.00,	-2.49,	0.00,	26.43,	0.00,	0,	25.51,	3.71,	33
0.00,	-4,	-4.00,	-2.00,	-1.00,	-0.59,	0.00,	23.82,	0.00,	0,	25.38,	3.24,	34
0.00,	-5,	-4.20,	-2.00,	-1.00,	-1.14,	0.00,	28.60,	0.00,	0,	24.63,	3.89,	34
0.00,	-4,	-4.00,	-2.00,	-1.00,	-1.55,	0.00,	26.90,	0.00,	0,	24.39,	3.77,	33
0.00,	-3,	-3.40,	-2.00,	0.00,	-1.61,	0.00,	18.83,	0.00,	0,	25.13,	2.56,	34
0.00,	-3,	-3.80,	-2.00,	0.00,	-1.84,	0.00,	26.05,	0.00,	0,	25.38,	3.65,	33
0.00,	-1,	-3.20,	-2.00,	0.00,	-3.27,	0.00,	28.16,	0.00,	0,	25.38,	3.83,	34
0.00,	-2,	-2.60,	-1.00,	0.00,	-0.30,	0.00,	19.45,	0.00,	0,	24.53,	2.65,	34
0.00,	-3,	-2.40,	-1.00,	0.00,	-1.71,	0.00,	27.58,	0.00,	0,	26.32,	3.76,	34
0.00,	-3,	-2.40,	-1.00,	0.00,	-1.49,	0.00,	27.14,	0.00,	0,	24.10,	3.70,	34
0.00,	-3,	-2.40,	-1.00,	0.00,	-0.92,	0.00,	28.60,	0.00,	0,	23.92,	3.89,	34
0.00,	-3,	-2.80,	-1.00,	0.00,	-0.11,	0.00,	28.55,	0.00,	0,	23.81,	3.89,	34
0.00,	-4,	-3.20,	-2.00,	0.00,	-3.01,	0.00,	14.88,	0.00,	0,	24.19,	2.03,	34
0.00,	-5,	-3.60,	-2.00,	0.00,	-2.57,	0.00,	27.42,	0.00,	0,	26.18,	3.73,	34
0.00,	-5,	-4.00,	-2.00,	-1.00,	0.66,	0.00,	24.09,	0.00,	0,	25.25,	3.28,	34
0.00,	-2,	-3.80,	-2.00,	0.00,	-1.03,	0.00,	32.28,	0.00,	0,	24.35,	4.40,	34
0.00,	-1,	-3.40,	-2.00,	0.00,	-2.74,	0.00,	27.19,	0.00,	0,	24.08,	3.81,	33
0.00,	-2,	-3.00,	-2.00,	0.00,	-4.08,	0.00,	26.83,	0.00,	0,	24.75,	3.76,	33
0.00,	-3,	-2.60,	-2.00,	0.00,	-1.37,	0.00,	26.83,	0.00,	0,	25.51,	3.76,	33
0.00,	-3,	-2.20,	-2.00,	0.00,	-1.83,	0.00,	27.02,	0.00,	0,	24.04,	3.79,	33
0.00,	-3,	-2.40,	-2.00,	0.00,	-1.53,	0.00,	23.77,	0.00,	0,	24.39,	3.24,	34
0.00,	-2,	-2.60,	-2.00,	0.00,	-0.10,	0.00,	28.44,	0.00,	0,	25.38,	3.87,	34
0.00,	-4,	-3.00,	-1.00,	0.00,	-0.75,	0.00,	24.03,	0.00,	0,	24.88,	3.27,	34
0.00,	-4,	-3.20,	-1.00,	0.00,	-0.24,	0.00,	29.68,	0.00,	0,	24.51,	4.04,	34
0.00,	-3,	-3.20,	-1.00,	0.00,	-2.50,	0.00,	27.47,	0.00,	0,	25.25,	3.74,	34
0.00,	-2,	-3.00,	-2.00,	0.00,	-4.53,	0.00,	26.48,	0.00,	0,	0.00,	3.61,	34
0.00,	-2,	-3.00,	-1.00,	0.00,	1.26,	0.00,	27.20,	0.00,	0,	26.46,	3.82,	33
0.00,	-3,	-2.80,	-1.00,	0.00,	-1.74,	0.00,	22.54,	0.00,	0,	24.75,	3.16,	33
0.00,	-3,	-2.60,	-1.00,	0.00,	-0.04,	0.00,	21.64,	0.00,	0,	24.75,	3.04,	33
0.00,	-4,	-2.80,	-1.00,	0.00,	0.16,	0.00,	27.32,	0.00,	0,	25.77,	3.72,	34
0.00,	-5,	-3.40,	-1.00,	-1.00,	0.46,	0.00,	24.35,	0.00,	0,	24.27,	3.32,	34
0.00,	-2,	-3.40,	-1.00,	-1.00,	-3.25,	0.00,	29.77,	0.00,	0,	26.04,	3.94,	35
0.00,	-5,	-3.80,	-1.00,	-1.00,	-0.19,	0.00,	27.32,	0.00,	0,	24.63,	3.72,	34
0.00,	-1,	-3.40,	-1.00,	-1.00,	-1.27,	0.00,	28.63,	0.00,	0,	24.75,	3.90,	34
0.00,	-5,	-3.60,	-2.00,	-1.00,	-0.06,	0.00,	26.82,	0.00,	0,	24.88,	3.76,	33
0.00,	-1,	-2.80,	-1.00,	0.00,	-1.57,	0.00,	23.09,	0.00,	0,	24.04,	3.24,	33
0.00,	-5,	-3.40,	-1.00,	-1.00,	0.24,	0.00,	35.08,	0.00,	0,	24.88,	4.92,	33
0.00,	-3,	-3.00,	-1.00,	-1.00,	-0.66,	0.00,	26.66,	0.00,	0,	25.00,	3.74,	33
0.00,	-2,	-3.20,	-1.00,	-1.00,	-1.58,	0.00,	21.73,	0.00,	0,	25.64,	3.05,	33
0.00,	-5,	-3.20,	-1.00,	-1.00,	-0.45,	0.00,	29.26,	0.00,	0,	24.88,	3.98,	34
0.00,	-2,	-3.40,	-1.00,	-1.00,	-0.80,	0.00,	28.04,	0.00,	0,	24.88,	3.82,	34
0.00,	-4,	-3.20,	-2.00,	0.00,	-1.92,	0.00,	29.55,	0.00,	0,	25.73,	4.02,	34
