
PID coefficient,Total Power,5 cycles mean power,Left power,Right power,Error,Total Target Power,Motor Power,Stimul Current,Gear,Cadence,Motor Current,Duty Cycle

0.00,	0,	-2.40,	-2.00,	0.00,	-6.21,	0.00,	32.88,	0.00,	0,	25.93,	4.23,	36
0.00,	-5,	-1.80,	-2.00,	0.00,	-1.78,	0.00,	35.49,	0.00,	0,	24.75,	4.56,	36
0.00,	-6,	-2.20,	-2.00,	0.00,	-1.41,	0.00,	34.88,	0.00,	0,	27.32,	4.36,	37
0.00,	-5,	-3.00,	-2.00,	0.00,	-0.28,	0.00,	37.75,	0.00,	0,	25.26,	4.72,	37
0.00,	-7,	-4.60,	-2.00,	-1.00,	0.55,	0.00,	26.07,	0.00,	0,	25.04,	3.26,	37
0.00,	-8,	-6.20,	-2.00,	-3.00,	4.09,	0.00,	35.62,	0.00,	0,	26.15,	4.71,	35
0.00,	-8,	-6.80,	-2.00,	-3.00,	-1.55,	0.00,	37.85,	0.00,	0,	26.32,	4.87,	36
0.00,	-7,	-7.00,	-2.00,	-3.00,	1.30,	0.00,	20.24,	0.00,	0,	24.73,	2.76,	34
0.00,	-3,	-6.60,	-3.00,	-3.00,	-5.18,	0.00,	33.02,	0.00,	0,	24.73,	4.37,	35
0.00,	-4,	-6.00,	-3.00,	-2.00,	-2.50,	0.00,	31.92,	0.00,	0,	24.51,	4.22,	35
0.00,	-5,	-5.40,	-3.00,	-1.00,	-1.38,	0.00,	23.15,	0.00,	0,	24.15,	3.15,	34
0.00,	-2,	-4.20,	-3.00,	-1.00,	-1.69,	0.00,	29.57,	0.00,	0,	23.83,	4.03,	34
0.00,	-2,	-3.20,	-2.00,	0.00,	-2.83,	0.00,	32.61,	0.00,	0,	25.64,	4.31,	35
0.00,	0,	-2.60,	-2.00,	0.00,	-3.43,	0.00,	27.78,	0.00,	0,	26.46,	3.57,	36
0.00,	-1,	-2.00,	-1.00,	0.00,	-0.22,	0.00,	34.45,	0.00,	0,	25.64,	4.43,	36
0.00,	-7,	-2.40,	-1.00,	0.00,	-0.75,	0.00,	30.01,	0.00,	0,	26.18,	4.09,	34
0.00,	-3,	-2.60,	-1.00,	0.00,	-0.70,	0.00,	30.80,	0.00,	0,	24.54,	4.19,	34
0.00,	0,	-2.20,	-1.00,	0.00,	-2.26,	0.00,	35.20,	0.00,	0,	27.78,	4.40,	37
0.00,	0,	-2.20,	-1.00,	0.00,	-3.79,	0.00,	25.52,	0.00,	0,	26.74,	3.38,	35
0.00,	-7,	-3.40,	-1.00,	-1.00,	1.47,	0.00,	32.67,	0.00,	0,	28.57,	4.20,	36
0.00,	-2,	-2.40,	-1.00,	0.00,	-1.51,	0.00,	31.88,	0.00,	0,	28.41,	4.10,	36
0.00,	-1,	-2.00,	-1.00,	0.00,	-0.99,	0.00,	25.23,	0.00,	0,	26.32,	3.44,	34
0.00,	-2,	-2.40,	-2.00,	0.00,	-5.39,	0.00,	31.99,	0.00,	0,	24.40,	4.23,	35
0.00,	-4,	-3.20,	-2.00,	-1.00,	1.89,	0.00,	30.27,	0.00,	0,	23.59,	4.12,	34
0.00,	-5,	-2.80,	-2.00,	0.00,	-3.10,	0.00,	18.84,	0.00,	0,	27.17,	2.57,	34
0.00,	0,	-2.40,	-2.00,	0.00,	-3.58,	0.00,	27.36,	0.00,	0,	25.38,	3.84,	33
0.00,	0,	-2.20,	-2.00,	0.00,	-1.12,	0.00,	31.14,	0.00,	0,	25.13,	4.24,	34
0.00,	-2,	-2.20,	-1.00,	0.00,	-2.44,	0.00,	24.54,	0.00,	0,	26.60,	3.34,	34
0.00,	-3,	-2.00,	-2.00,	0.00,	-1.61,	0.00,	29.20,	0.00,	0,	26.74,	3.98,	34
0.00,	-2,	-1.40,	-1.00,	0.00,	-3.05,	0.00,	28.54,	0.00,	0,	24.15,	4.00,	33
0.00,	0,	-1.40,	-1.00,	0.00,	-1.32,	0.00,	29.58,	0.00,	0,	23.15,	4.15,	33
0.00,	-5,	-2.40,	-1.00,	0.00,	-1.77,	0.00,	29.67,	0.00,	0,	24.99,	4.04,	34
0.00,	-1,	-2.20,	-1.00,	0.00,	-1.39,	0.00,	24.15,	0.00,	0,	26.74,	3.29,	34
0.00,	-1,	-1.80,	-1.00,	0.00,	-2.68,	0.00,	29.64,	0.00,	0,	27.93,	4.04,	34
0.00,	0,	-1.40,	-1.00,	0.00,	-1.12,	0.00,	28.33,	0.00,	0,	26.60,	3.97,	33
0.00,	-2,	-1.80,	-1.00,	0.00,	-2.65,	0.00,	18.37,	0.00,	0,	26.60,	2.43,	35
0.00,	-2,	-1.20,	-1.00,	0.00,	-5.24,	0.00,	27.34,	0.00,	0,	26.46,	3.84,	33
0.00,	0,	-1.00,	-1.00,	0.00,	-0.50,	0.00,	29.21,	0.00,	0,	26.46,	3.98,	34
0.00,	0,	-0.80,	-1.00,	0.00,	-4.66,	0.00,	24.38,	0.00,	0,	24.42,	3.32,	34
0.00,	0,	-0.80,	-1.00,	0.00,	-3.42,	0.00,	28.58,	0.00,	0,	24.00,	3.89,	34
0.00,	-1,	-0.60,	-1.00,	0.00,	-2.81,	0.00,	27.78,	0.00,	0,	23.26,	3.90,	33
0.00,	-3,	-0.80,	-1.00,	0.00,	-3.43,	0.00,	23.27,	0.00,	0,	24.63,	3.08,	35
0.00,	-1,	-1.00,	-1.00,	0.00,	-2.14,	0.00,	27.51,	0.00,	0,	24.63,	3.86,	33
0.00,	-2,	-1.40,	-2.00,	0.00,	-5.63,	0.00,	27.81,	0.00,	0,	23.77,	3.90,	33
0.00,	0,	-1.40,	-1.00,	0.00,	-1.47,	0.00,	29.42,	0.00,	0,	24.04,	4.01,	34
0.00,	1,	-1.00,	-1.00,	0.00,	-1.92,	0.00,	29.35,	0.00,	0,	24.77,	4.00,	34
0.00,	2,	0.00,	-1.00,	1.00,	-5.39,	0.00,	20.14,	0.00,	0,	27.17,	2.66,	35
0.00,	-2,	-0.20,	-1.00,	1.00,	-2.96,	0.00,	29.01,	0.00,	0,	23.05,	3.95,	34
0.00,	-4,	-0.60,	-1.00,	0.00,	-2.79,	0.00,	29.52,	0.00,	0,	23.81,	4.02,	34
0.00,	-2,	-1.00,	-1.00,	0.00,	-0.78,	0.00,	27.63,	0.00,	0,	26.18,	3.76,	34
0.00,	0,	-1.20,	-1.00,	0.00,	-3.76,	0.00,	29.64,	0.00,	0,	25.51,	4.04,	34
0.00,	-1,	-1.80,	-1.00,	0.00,	-0.33,	0.00,	25.14,	0.00,	0,	24.63,	3.33,	35
0.00,	-2,	-1.80,	-2.00,	0.00,	-5.25,	0.00,	28.47,	0.00,	0,	27.03,	3.88,	34
0.00,	-3,	-1.60,	-2.00,	0.00,	-3.15,	0.00,	29.11,	0.00,	0,	25.91,	3.96,	34
0.00,	-1,	-1.40,	-2.00,	0.00,	-4.29,	0.00,	30.88,	0.00,	0,	25.25,	4.33,	33
0.00,	-3,	-2.00,	-2.00,	0.00,	-2.70,	0.00,	30.13,	0.00,	0,	26.88,	4.10,	34
0.00,	-1,	-2.00,	-2.00,	0.00,	-1.72,	0.00,	28.07,	0.00,	0,	26.74,	3.82,	34
0.00,	-3,	-2.20,	-2.00,	0.00,	-4.45,	0.00,	28.17,	0.00,	0,	26.04,	3.84,	34
0.00,	0,	-1.60,	-2.00,	0.00,	-1.73,	0.00,	28.44,	0.00,	0,	26.91,	3.87,	34
0.00,	-1,	-1.60,	-2.00,	0.00,	-4.58,	0.00,	28.53,	0.00,	0,	26.18,	4.00,	33
0.00,	-1,	-1.20,	-2.00,	0.00,	-5.53,	0.00,	29.68,	0.00,	0,	26.04,	4.04,	34
0.00,	0,	-1.00,	-2.00,	0.00,	-2.80,	0.00,	28.30,	0.00,	0,	24.63,	3.97,	33
0.00,	-4,	-1.20,	-2.00,	0.00,	-3.77,	0.00,	23.51,	0.00,	0,	23.59,	3.30,	33
0.00,	0,	-1.20,	-2.00,	0.00,	-4.12,	0.00,	27.63,	0.00,	0,	26.32,	3.88,	33
0.00,	-3,	-1.60,	-2.00,	0.00,	-5.26,	0.00,	28.88,	0.00,	0,	26.18,	3.93,	34
0.00,	-2,	-1.80,	-2.00,	0.00,	-2.86,	0.00,	21.60,	0.00,	0,	25.38,	3.03,	33
0.00,	-1,	-2.00,	-2.00,	0.00,	-3.72,	0.00,	28.24,	0.00,	0,	23.48,	3.96,	33
0.00,	0,	-1.20,	-2.00,	0.00,	-4.62,	0.00,	27.52,	0.00,	0,	23.47,	3.98,	32
0.00,	-1,	-1.40,	-2.00,	0.00,	-7.02,	0.00,	20.34,	0.00,	0,	25.13,	2.77,	34
0.00,	-3,	-1.40,	-2.00,	0.00,	-4.58,	0.00,	27.14,	0.00,	0,	24.88,	3.93,	32
0.00,	0,	-1.00,	-2.00,	1.00,	-4.10,	0.00,	30.61,	0.00,	0,	23.78,	4.17,	34
0.00,	-5,	-1.80,	-3.00,	1.00,	-4.51,	0.00,	26.63,	0.00,	0,	25.13,	3.52,	35
0.00,	-6,	-3.00,	-3.00,	0.00,	-5.58,	0.00,	27.56,	0.00,	0,	25.77,	3.54,	36
0.00,	-4,	-3.60,	-3.00,	0.00,	-4.40,	0.00,	28.52,	0.00,	0,	27.62,	3.88,	34
0.00,	-1,	-3.20,	-3.00,	0.00,	-3.07,	0.00,	22.55,	0.00,	0,	25.64,	3.07,	34
