
PID coefficient,Total Power,5 cycles mean power,Left power,Right power,Error,Total Target Power,Motor Power,Stimul Current,Gear,Cadence,Motor Current,Duty Cycle

0.00,	-1,	-0.20,	0.00,	0.00,	-2.58,	0.00,	15.36,	0.00,	0,	24.75,	2.22,	32
0.00,	0,	-0.40,	0.00,	0.00,	-1.74,	0.00,	17.39,	0.00,	0,	24.39,	2.44,	33
0.00,	-1,	-0.40,	0.00,	0.00,	1.08,	0.00,	15.11,	0.00,	0,	25.72,	2.12,	33
0.00,	0,	-0.40,	0.00,	0.00,	-1.79,	0.00,	16.62,	0.00,	0,	25.64,	2.40,	32
0.00,	-1,	-0.60,	0.00,	0.00,	-2.33,	0.00,	12.29,	0.00,	0,	25.01,	1.78,	32
0.00,	0,	-0.40,	0.00,	0.00,	-1.57,	0.00,	17.28,	0.00,	0,	25.25,	2.50,	32
0.00,	1,	-0.20,	0.00,	0.00,	-4.27,	0.00,	16.57,	0.00,	0,	26.88,	2.32,	33
0.00,	-2,	-0.40,	0.00,	0.00,	1.47,	0.00,	16.93,	0.00,	0,	25.00,	2.45,	32
0.00,	-1,	-0.60,	0.00,	0.00,	-0.25,	0.00,	16.01,	0.00,	0,	24.96,	2.32,	32
0.00,	0,	-0.40,	0.00,	0.00,	-0.74,	0.00,	14.50,	0.00,	0,	24.75,	2.03,	33
0.00,	0,	-0.40,	0.00,	0.00,	-1.15,	0.00,	18.60,	0.00,	0,	26.04,	2.53,	34
0.00,	-1,	-0.80,	0.00,	0.00,	-1.08,	0.00,	16.22,	0.00,	0,	26.73,	2.28,	33
0.00,	0,	-0.40,	0.00,	0.00,	-0.93,	0.00,	16.88,	0.00,	0,	25.25,	2.44,	32
0.00,	0,	-0.20,	0.00,	0.00,	-2.84,	0.00,	17.68,	0.00,	0,	25.13,	2.48,	33
0.00,	0,	-0.20,	0.00,	0.00,	-0.21,	0.00,	12.29,	0.00,	0,	26.60,	1.72,	33
0.00,	-1,	-0.40,	0.00,	0.00,	-1.65,	0.00,	17.63,	0.00,	0,	27.62,	2.47,	33
0.00,	0,	-0.20,	0.00,	0.00,	-0.02,	0.00,	13.40,	0.00,	0,	25.25,	1.88,	33
0.00,	0,	-0.20,	0.00,	0.00,	-1.47,	0.00,	16.95,	0.00,	0,	25.51,	2.38,	33
0.00,	0,	-0.20,	0.00,	0.00,	-0.94,	0.00,	18.10,	0.00,	0,	25.52,	2.46,	34
0.00,	0,	-0.20,	0.00,	0.00,	-0.71,	0.00,	12.37,	0.00,	0,	26.12,	1.74,	33
0.00,	0,	0.00,	0.00,	0.00,	-2.01,	0.00,	14.45,	0.00,	0,	24.52,	2.16,	31
0.00,	0,	0.00,	0.00,	0.00,	-1.22,	0.00,	14.18,	0.00,	0,	25.51,	1.99,	33
0.00,	0,	0.00,	0.00,	0.00,	-0.14,	0.00,	18.42,	0.00,	0,	27.17,	2.51,	34
0.00,	0,	0.00,	0.00,	0.00,	-0.53,	0.00,	17.15,	0.00,	0,	25.00,	2.41,	33
0.00,	-3,	-0.60,	0.00,	0.00,	1.26,	0.00,	14.27,	0.00,	0,	25.89,	2.06,	32
0.00,	0,	-0.60,	0.00,	0.00,	0.31,	0.00,	16.65,	0.00,	0,	24.39,	2.34,	33
0.00,	-2,	-1.00,	0.00,	0.00,	-1.28,	0.00,	15.86,	0.00,	0,	27.47,	2.10,	35
0.00,	0,	-1.00,	0.00,	0.00,	-1.00,	0.00,	15.87,	0.00,	0,	24.88,	2.30,	32
0.00,	-1,	-1.20,	0.00,	0.00,	-0.11,	0.00,	17.60,	0.00,	0,	26.04,	2.40,	34
0.00,	-2,	-1.00,	0.00,	0.00,	-0.43,	0.00,	17.01,	0.00,	0,	25.66,	2.39,	33
0.00,	-2,	-1.40,	0.00,	0.00,	-1.59,	0.00,	18.54,	0.00,	0,	24.88,	2.52,	34
0.00,	0,	-1.00,	0.00,	0.00,	0.30,	0.00,	10.95,	0.00,	0,	26.18,	1.54,	33
0.00,	-1,	-1.20,	0.00,	0.00,	-2.28,	0.00,	16.24,	0.00,	0,	25.38,	2.28,	33
0.00,	0,	-1.00,	0.00,	0.00,	0.37,	0.00,	14.81,	0.00,	0,	26.74,	2.02,	34
0.00,	0,	-0.60,	0.00,	0.00,	-1.77,	0.00,	16.87,	0.00,	0,	25.77,	2.44,	32
0.00,	-1,	-0.40,	0.00,	0.00,	-1.18,	0.00,	15.66,	0.00,	0,	24.61,	2.27,	32
0.00,	-1,	-0.60,	0.00,	0.00,	-1.61,	0.00,	14.83,	0.00,	0,	24.51,	2.02,	34
0.00,	-1,	-0.60,	0.00,	0.00,	-1.00,	0.00,	17.21,	0.00,	0,	25.77,	2.41,	33
0.00,	1,	-0.40,	0.00,	0.00,	-0.47,	0.00,	16.04,	0.00,	0,	25.21,	2.32,	32
0.00,	0,	-0.40,	0.00,	0.00,	-1.20,	0.00,	19.21,	0.00,	0,	25.13,	2.62,	34
0.00,	-1,	-0.40,	0.00,	0.00,	-0.75,	0.00,	16.61,	0.00,	0,	26.32,	2.26,	34
0.00,	0,	-0.20,	0.00,	0.00,	-1.95,	0.00,	14.69,	0.00,	0,	25.38,	2.00,	34
0.00,	-2,	-0.40,	0.00,	0.00,	-0.32,	0.00,	15.08,	0.00,	0,	28.90,	2.18,	32
0.00,	-1,	-0.80,	0.00,	0.00,	-1.25,	0.00,	12.70,	0.00,	0,	24.14,	1.84,	32
0.00,	-1,	-1.00,	-1.00,	0.00,	-3.06,	0.00,	17.79,	0.00,	0,	26.04,	2.42,	34
0.00,	0,	-0.80,	-1.00,	0.00,	-0.75,	0.00,	17.51,	0.00,	0,	25.77,	2.38,	34
0.00,	-1,	-1.00,	-1.00,	0.00,	-0.63,	0.00,	11.95,	0.00,	0,	24.15,	1.78,	31
0.00,	-1,	-0.80,	-1.00,	0.00,	-1.37,	0.00,	18.51,	0.00,	0,	24.88,	2.52,	34
0.00,	0,	-0.60,	0.00,	0.00,	-2.83,	0.00,	13.14,	0.00,	0,	25.74,	1.84,	33
0.00,	0,	-0.40,	0.00,	0.00,	-2.37,	0.00,	17.61,	0.00,	0,	25.51,	2.40,	34
0.00,	0,	-0.40,	0.00,	0.00,	-1.28,	0.00,	17.22,	0.00,	0,	27.32,	2.42,	33
0.00,	0,	-0.20,	0.00,	0.00,	-0.86,	0.00,	15.35,	0.00,	0,	25.51,	2.15,	33
0.00,	-1,	-0.20,	0.00,	0.00,	-1.91,	0.00,	17.08,	0.00,	0,	23.92,	2.40,	33
0.00,	0,	-0.20,	0.00,	0.00,	-1.76,	0.00,	17.27,	0.00,	0,	26.18,	2.35,	34
