
PID coefficient,Total Power,5 cycles mean power,Left power,Right power,Error,Total Target Power,Motor Power,Stimul Current,Gear,Cadence,Motor Current,Duty Cycle

0.00,	-6,	-6.40,	-2.00,	-4.00,	-0.05,	0.00,	39.00,	0.00,	0,	30.49,	5.02,	36
0.00,	-4,	-5.60,	-2.00,	-3.00,	0.31,	0.00,	26.44,	0.00,	0,	23.36,	3.71,	33
0.00,	-8,	-6.60,	-2.00,	-3.00,	-0.91,	0.00,	31.77,	0.00,	0,	24.26,	4.60,	32
0.00,	-1,	-5.20,	-2.00,	-2.00,	-3.87,	0.00,	38.66,	0.00,	0,	25.14,	4.97,	36
0.00,	-2,	-4.20,	-2.00,	-1.00,	-0.97,	0.00,	38.76,	0.00,	0,	27.17,	4.85,	37
0.00,	-6,	-4.20,	-2.00,	-1.00,	-1.30,	0.00,	36.15,	0.00,	0,	26.60,	4.40,	38
0.00,	-4,	-4.20,	-2.00,	-1.00,	0.65,	0.00,	34.43,	0.00,	0,	29.22,	4.43,	36
0.00,	-6,	-3.80,	-1.00,	-1.00,	2.84,	0.00,	34.77,	0.00,	0,	25.51,	4.47,	36
0.00,	-5,	-4.60,	-1.00,	-2.00,	2.51,	0.00,	29.40,	0.00,	0,	25.78,	4.25,	32
0.00,	-3,	-4.80,	-1.00,	-2.00,	0.31,	0.00,	29.76,	0.00,	0,	29.07,	4.31,	32
0.00,	-7,	-5.00,	-1.00,	-2.00,	-2.36,	0.00,	31.15,	0.00,	0,	22.35,	4.51,	32
0.00,	-4,	-5.00,	-1.00,	-2.00,	-0.62,	0.00,	30.81,	0.00,	0,	22.43,	4.46,	32
0.00,	-6,	-5.00,	-2.00,	-1.00,	-2.30,	0.00,	31.30,	0.00,	0,	28.57,	4.26,	34
0.00,	-2,	-4.40,	-2.00,	-1.00,	-0.24,	0.00,	37.41,	0.00,	0,	23.37,	5.09,	34
0.00,	-3,	-4.40,	-2.00,	-1.00,	1.93,	0.00,	27.77,	0.00,	0,	26.04,	4.02,	32
0.00,	-5,	-4.00,	-1.00,	-1.00,	-0.16,	0.00,	33.75,	0.00,	0,	29.41,	4.46,	35
0.00,	-2,	-3.60,	-1.00,	-1.00,	-2.74,	0.00,	32.72,	0.00,	0,	27.19,	4.33,	35
0.00,	-1,	-2.60,	-1.00,	-1.00,	-0.88,	0.00,	35.24,	0.00,	0,	28.57,	4.53,	36
0.00,	-2,	-2.60,	0.00,	-1.00,	0.79,	0.00,	32.45,	0.00,	0,	28.74,	4.29,	35
