
PID coefficient,Total Power,5 cycles mean power,Left power,Right power,Error,Total Target Power,Motor Power,Stimul Current,Gear,Cadence,Motor Current,Duty Cycle

0.00,	0,	-2.20,	0.00,	-1.00,	-0.71,	0.00,	17.82,	0.00,	0,	26.60,	2.50,	33
0.00,	-3,	-1.40,	0.00,	0.00,	2.54,	0.00,	24.48,	0.00,	0,	25.51,	3.33,	34
0.00,	-2,	-1.60,	0.00,	0.00,	-0.25,	0.00,	18.92,	0.00,	0,	28.74,	2.58,	34
0.00,	-2,	-1.80,	0.00,	-1.00,	0.86,	0.00,	19.91,	0.00,	0,	26.46,	2.63,	35
0.00,	-2,	-1.80,	0.00,	-1.00,	0.72,	0.00,	18.24,	0.00,	0,	26.18,	2.48,	34
0.00,	-1,	-2.00,	0.00,	-1.00,	-0.53,	0.00,	18.93,	0.00,	0,	24.63,	2.58,	34
0.00,	-2,	-1.80,	0.00,	0.00,	-0.05,	0.00,	14.04,	0.00,	0,	24.15,	1.91,	34
0.00,	0,	-1.40,	0.00,	0.00,	0.99,	0.00,	16.74,	0.00,	0,	25.77,	2.21,	35
0.00,	-4,	-1.80,	0.00,	0.00,	0.55,	0.00,	16.67,	0.00,	0,	24.35,	2.41,	32
0.00,	-2,	-1.80,	0.00,	0.00,	0.45,	0.00,	19.91,	0.00,	0,	26.13,	2.63,	35
0.00,	-3,	-2.20,	0.00,	-1.00,	0.50,	0.00,	17.45,	0.00,	0,	25.13,	2.45,	33
0.00,	-1,	-2.00,	0.00,	-1.00,	1.36,	0.00,	18.06,	0.00,	0,	24.15,	2.53,	33
0.00,	-2,	-2.40,	0.00,	-1.00,	-0.20,	0.00,	15.18,	0.00,	0,	25.25,	2.13,	33
0.00,	-2,	-2.00,	0.00,	0.00,	0.79,	0.00,	18.90,	0.00,	0,	25.50,	2.57,	34
0.00,	0,	-1.60,	0.00,	0.00,	-2.07,	0.00,	27.64,	0.00,	0,	26.01,	3.76,	34
0.00,	-5,	-2.00,	-1.00,	0.00,	-2.22,	0.00,	16.85,	0.00,	0,	26.32,	2.36,	33
0.00,	-1,	-2.00,	-1.00,	0.00,	-0.99,	0.00,	14.03,	0.00,	0,	25.12,	1.97,	33
0.00,	0,	-1.60,	-1.00,	0.00,	0.73,	0.00,	15.30,	0.00,	0,	24.96,	2.08,	34
0.00,	-4,	-2.00,	-1.00,	0.00,	-0.81,	0.00,	16.58,	0.00,	0,	25.38,	2.33,	33
0.00,	-4,	-2.80,	-1.00,	0.00,	-1.39,	0.00,	15.91,	0.00,	0,	25.51,	2.17,	34
0.00,	-3,	-2.40,	-1.00,	0.00,	0.67,	0.00,	18.83,	0.00,	0,	25.25,	2.56,	34
0.00,	-1,	-2.40,	-1.00,	0.00,	-0.02,	0.00,	12.38,	0.00,	0,	26.18,	1.69,	34
0.00,	-2,	-2.80,	-1.00,	0.00,	-1.14,	0.00,	18.42,	0.00,	0,	24.88,	2.51,	34
0.00,	-3,	-2.60,	-1.00,	-1.00,	1.20,	0.00,	18.07,	0.00,	0,	25.91,	2.46,	34
0.00,	0,	-1.80,	-1.00,	0.00,	-2.12,	0.00,	18.63,	0.00,	0,	25.60,	2.61,	33
0.00,	-2,	-1.60,	-1.00,	0.00,	-0.18,	0.00,	19.21,	0.00,	0,	26.88,	2.62,	34
0.00,	-1,	-1.60,	-1.00,	0.00,	-0.22,	0.00,	12.84,	0.00,	0,	26.74,	1.75,	34
0.00,	-1,	-1.40,	0.00,	0.00,	0.06,	0.00,	18.90,	0.00,	0,	25.51,	2.57,	34
0.00,	-2,	-1.20,	0.00,	0.00,	1.04,	0.00,	14.95,	0.00,	0,	23.92,	2.23,	31
0.00,	-3,	-1.80,	0.00,	0.00,	-1.44,	0.00,	17.32,	0.00,	0,	24.41,	2.43,	33
0.00,	-1,	-1.60,	0.00,	0.00,	-1.25,	0.00,	16.85,	0.00,	0,	26.18,	2.36,	33
