
PID coefficient,Total Power,5 cycles mean power,Left power,Right power,Error,Total Target Power,Motor Power,Stimul Current,Gear,Cadence,Motor Current,Duty Cycle

0.00,	0,	-0.20,	-2.00,	1.00,	-3.09,	0.00,	30.13,	0.00,	0,	26.18,	4.10,	34
0.00,	-2,	-0.40,	-1.00,	1.00,	-2.52,	0.00,	30.45,	0.00,	0,	24.63,	4.15,	34
0.00,	-2,	-0.80,	-2.00,	1.00,	-3.82,	0.00,	29.77,	0.00,	0,	24.15,	4.05,	34
0.00,	0,	-0.80,	-2.00,	1.00,	-4.60,	0.00,	30.12,	0.00,	0,	24.39,	3.98,	35
0.00,	0,	-0.80,	-2.00,	1.00,	-7.27,	0.00,	22.64,	0.00,	0,	26.88,	3.28,	32
0.00,	0,	-0.80,	-2.00,	1.00,	-2.16,	0.00,	28.68,	0.00,	0,	25.51,	4.02,	33
0.00,	-3,	-1.00,	-2.00,	1.00,	-3.00,	0.00,	27.53,	0.00,	0,	25.51,	3.86,	33
0.00,	0,	-0.60,	-1.00,	1.00,	-3.18,	0.00,	22.20,	0.00,	0,	24.63,	3.21,	32
0.00,	0,	-0.60,	-1.00,	1.00,	-3.95,	0.00,	24.01,	0.00,	0,	25.64,	3.37,	33
0.00,	-2,	-1.00,	-1.00,	0.00,	-2.74,	0.00,	27.56,	0.00,	0,	25.62,	3.87,	33
0.00,	865,	172.00,	-2.00,	174.00,	-877.92,	0.00,	28.64,	0.00,	0,	25.00,	3.90,	34
0.00,	-269,	118.80,	-4.00,	123.00,	244.49,	0.00,	18.51,	0.00,	0,	24.04,	2.52,	34
0.00,	6,	120.00,	-5.00,	125.00,	-13.42,	0.00,	26.63,	0.00,	0,	23.27,	3.85,	32
0.00,	-12,	117.60,	-4.00,	122.00,	9.26,	0.00,	24.78,	0.00,	0,	24.04,	3.37,	34
0.00,	1,	118.20,	-4.00,	123.00,	-2.66,	0.00,	30.23,	0.00,	0,	24.71,	4.12,	34
0.00,	-1,	-55.00,	-3.00,	-51.00,	-4.83,	0.00,	28.07,	0.00,	0,	23.47,	3.94,	33
0.00,	2,	-0.80,	-1.00,	1.00,	-3.75,	0.00,	31.04,	0.00,	0,	24.07,	4.11,	35
0.00,	-4,	-2.80,	-2.00,	0.00,	-7.42,	0.00,	28.20,	0.00,	0,	25.25,	3.84,	34
0.00,	-4,	-1.20,	-2.00,	1.00,	-1.96,	0.00,	29.45,	0.00,	0,	24.51,	4.01,	34
0.00,	-2,	-1.80,	-2.00,	0.00,	0.26,	0.00,	23.99,	0.00,	0,	24.75,	3.27,	34
0.00,	0,	-1.60,	-2.00,	1.00,	-5.69,	0.00,	29.63,	0.00,	0,	24.75,	4.03,	34
0.00,	3,	-1.40,	-2.00,	1.00,	-5.24,	0.00,	27.91,	0.00,	0,	23.92,	3.92,	33
0.00,	-4,	-1.40,	-1.00,	1.00,	-2.81,	0.00,	24.05,	0.00,	0,	23.81,	3.37,	33
0.00,	0,	-0.60,	-1.00,	1.00,	-3.83,	0.00,	29.22,	0.00,	0,	23.81,	4.10,	33
0.00,	0,	-0.20,	-1.00,	1.00,	-0.96,	0.00,	28.30,	0.00,	0,	23.36,	3.97,	33
0.00,	-3,	-0.80,	-1.00,	1.00,	-2.86,	0.00,	22.75,	0.00,	0,	23.92,	3.19,	33
0.00,	-1,	-1.60,	-1.00,	0.00,	-1.41,	0.00,	28.40,	0.00,	0,	23.81,	3.98,	33
0.00,	-2,	-1.20,	-1.00,	0.00,	-4.22,	0.00,	29.70,	0.00,	0,	25.25,	4.04,	34
0.00,	-1,	-1.40,	-1.00,	0.00,	-0.68,	0.00,	22.48,	0.00,	0,	23.97,	3.15,	33
0.00,	-3,	-2.00,	-2.00,	0.00,	-5.01,	0.00,	29.39,	0.00,	0,	24.88,	4.00,	34
0.00,	-1,	-1.60,	-2.00,	0.00,	-3.29,	0.00,	29.24,	0.00,	0,	26.84,	3.98,	34
0.00,	-2,	-1.80,	-2.00,	0.00,	-1.56,	0.00,	29.51,	0.00,	0,	24.04,	4.02,	34
0.00,	-2,	-1.80,	-2.00,	0.00,	-2.20,	0.00,	28.06,	0.00,	0,	23.92,	3.94,	33
0.00,	-2,	-2.00,	-2.00,	0.00,	-4.46,	0.00,	22.62,	0.00,	0,	27.32,	3.08,	34
0.00,	0,	-1.40,	-1.00,	0.00,	-1.73,	0.00,	30.35,	0.00,	0,	27.03,	4.13,	34
0.00,	0,	-1.20,	-1.00,	0.00,	-2.25,	0.00,	32.47,	0.00,	0,	25.64,	4.18,	36
0.00,	-3,	-1.40,	-1.00,	0.00,	-3.55,	0.00,	23.29,	0.00,	0,	29.57,	2.91,	37
0.00,	-3,	-1.60,	-2.00,	0.00,	-3.01,	0.00,	36.08,	0.00,	0,	30.86,	4.77,	35
0.00,	-3,	-1.80,	-1.00,	0.00,	-0.92,	0.00,	37.84,	0.00,	0,	23.88,	5.15,	34
0.00,	-9,	-3.60,	-2.00,	-1.00,	-1.11,	0.00,	32.67,	0.00,	0,	25.19,	4.20,	36
0.00,	-6,	-4.80,	-3.00,	-1.00,	1.41,	0.00,	37.93,	0.00,	0,	31.25,	4.75,	37
0.00,	-6,	-5.40,	-3.00,	-2.00,	-0.42,	0.00,	31.41,	0.00,	0,	24.39,	4.41,	33
0.00,	-5,	-5.80,	-2.00,	-3.00,	2.87,	0.00,	32.24,	0.00,	0,	25.13,	4.39,	34
0.00,	-2,	-5.60,	-2.00,	-2.00,	-4.07,	0.00,	36.97,	0.00,	0,	24.63,	4.89,	35
0.00,	-3,	-4.40,	-2.00,	-2.00,	-3.37,	0.00,	32.65,	0.00,	0,	23.92,	4.58,	33
0.00,	-6,	-4.40,	-2.00,	-2.00,	4.22,	0.00,	23.76,	0.00,	0,	23.15,	3.55,	31
0.00,	-5,	-4.20,	-2.00,	-1.00,	-3.54,	0.00,	34.72,	0.00,	0,	24.39,	4.59,	35
0.00,	-4,	-4.00,	-3.00,	-1.00,	-3.56,	0.00,	30.90,	0.00,	0,	24.51,	4.47,	32
0.00,	-7,	-5.00,	-3.00,	-1.00,	-0.83,	0.00,	25.93,	0.00,	0,	26.37,	3.75,	32
0.00,	-2,	-4.80,	-2.00,	-1.00,	-0.06,	0.00,	31.29,	0.00,	0,	22.84,	4.26,	34
0.00,	-6,	-4.80,	-3.00,	-1.00,	-2.42,	0.00,	31.90,	0.00,	0,	29.23,	4.22,	35
0.00,	-6,	-5.00,	-3.00,	-1.00,	-1.17,	0.00,	25.78,	0.00,	0,	28.25,	3.41,	35
0.00,	-1,	-4.40,	-2.00,	-1.00,	-2.17,	0.00,	30.98,	0.00,	0,	28.09,	4.10,	35
0.00,	0,	-3.00,	-2.00,	-1.00,	-1.57,	0.00,	29.00,	0.00,	0,	23.92,	4.07,	33
