
PID coefficient,Total Power,5 cycles mean power,Left power,Right power,Error,Total Target Power,Motor Power,Stimul Current,Gear,Cadence,Motor Current,Duty Cycle

0.00,	0,	-3.20,	-4.00,	0.00,	-8.62,	0.00,	30.01,	0.00,	0,	25.51,	4.09,	34
0.00,	0,	-3.00,	-3.00,	1.00,	-5.89,	0.00,	24.26,	0.00,	0,	24.50,	3.30,	34
0.00,	-5,	-3.40,	-3.00,	0.00,	-3.34,	0.00,	28.85,	0.00,	0,	25.11,	4.05,	33
0.00,	0,	-1.00,	-2.00,	2.00,	-6.99,	0.00,	28.87,	0.00,	0,	24.51,	4.05,	33
0.00,	-2,	-1.40,	-3.00,	1.00,	-2.27,	0.00,	20.18,	0.00,	0,	24.87,	2.92,	32
0.00,	-2,	-1.80,	-3.00,	1.00,	-9.81,	0.00,	29.82,	0.00,	0,	25.00,	4.06,	34
0.00,	-1,	-2.00,	-3.00,	1.00,	-4.04,	0.00,	22.62,	0.00,	0,	25.64,	3.17,	33
0.00,	-3,	-1.60,	-3.00,	1.00,	-3.70,	0.00,	24.65,	0.00,	0,	25.48,	3.36,	34
0.00,	-3,	-2.20,	-3.00,	1.00,	-7.38,	0.00,	28.74,	0.00,	0,	24.75,	3.91,	34
0.00,	-4,	-2.60,	-3.00,	1.00,	-2.98,	0.00,	19.86,	0.00,	0,	25.77,	2.70,	34
0.00,	-3,	-2.80,	-3.00,	0.00,	-6.72,	0.00,	31.93,	0.00,	0,	25.91,	4.22,	35
0.00,	-3,	-3.20,	-3.00,	0.00,	-4.52,	0.00,	32.99,	0.00,	0,	26.74,	4.24,	36
0.00,	-1,	-2.80,	-3.00,	0.00,	-5.17,	0.00,	25.09,	0.00,	0,	27.03,	3.23,	36
0.00,	-2,	-2.60,	-3.00,	0.00,	-6.36,	0.00,	30.32,	0.00,	0,	26.18,	4.01,	35
0.00,	-2,	-2.20,	-3.00,	0.00,	-2.27,	0.00,	27.43,	0.00,	0,	23.70,	3.85,	33
0.00,	-3,	-2.20,	-3.00,	0.00,	-7.97,	0.00,	27.78,	0.00,	0,	24.33,	3.90,	33
0.00,	-5,	-2.60,	-3.00,	0.00,	-4.46,	0.00,	23.57,	0.00,	0,	24.75,	3.31,	33
0.00,	-2,	-2.80,	-4.00,	1.00,	-6.87,	0.00,	27.88,	0.00,	0,	25.12,	3.91,	33
0.00,	-4,	-3.20,	-4.00,	0.00,	-5.16,	0.00,	28.20,	0.00,	0,	24.63,	3.96,	33
0.00,	-2,	-3.20,	-4.00,	1.00,	-6.09,	0.00,	23.74,	0.00,	0,	24.27,	3.43,	32
0.00,	-2,	-3.00,	-4.00,	0.00,	-6.08,	0.00,	29.41,	0.00,	0,	24.23,	4.13,	33
0.00,	-5,	-3.00,	-3.00,	0.00,	-2.31,	0.00,	19.61,	0.00,	0,	24.75,	2.67,	34
0.00,	-1,	-2.80,	-3.00,	0.00,	-3.26,	0.00,	23.46,	0.00,	0,	25.64,	3.19,	34
0.00,	-5,	-3.00,	-3.00,	0.00,	-3.04,	0.00,	28.79,	0.00,	0,	25.13,	3.92,	34
0.00,	-3,	-3.20,	-3.00,	0.00,	-7.35,	0.00,	32.67,	0.00,	0,	25.25,	4.58,	33
