
Left Force,Left Angle,Left Encoder Angle,Pacchetto,Time

-26.4,	301,	211,	130,	33.4073
-26.4,	301,	211,	130,	33.4073
-25.2,	302,	211,	130,	33.4123
-25.1,	303,	211,	130,	33.4172
-24.8,	304,	211,	130,	33.4222
-24.9,	304,	211,	130,	33.4272
-24.9,	305,	211,	130,	33.4322
-10.6,	335,	249,	131,	33.6161
-10.6,	335,	249,	131,	33.6161
-10.8,	336,	249,	131,	33.6211
-10.5,	337,	249,	131,	33.626
-10.1,	338,	249,	131,	33.631
-9.3,	339,	249,	131,	33.636
-8.3,	339,	249,	131,	33.641
29.1,	9,	286,	132,	33.8249
29.1,	9,	286,	132,	33.8249
29.4,	10,	286,	132,	33.83
29.6,	11,	286,	132,	33.8348
30.2,	12,	286,	132,	33.8398
31.1,	13,	286,	132,	33.8448
33.6,	13,	286,	132,	33.8498
50.3,	43,	316,	133,	34.0341
50.3,	43,	316,	133,	34.0341
50.7,	44,	316,	133,	34.0391
50.8,	45,	316,	133,	34.044
52.5,	45,	316,	133,	34.0491
52.7,	46,	316,	133,	34.054
53.7,	47,	316,	133,	34.0591
55.9,	81,	354,	134,	34.2726
55.9,	81,	354,	134,	34.2726
55.5,	82,	354,	134,	34.2776
55.3,	83,	354,	134,	34.2825
55.4,	83,	354,	134,	34.2875
55.4,	84,	354,	134,	34.2925
54.8,	85,	354,	134,	34.2974
33,	118,	31,	135,	34.5112
33,	118,	31,	135,	34.5112
32.3,	119,	31,	135,	34.5162
31.5,	120,	31,	135,	34.5212
31.1,	121,	31,	135,	34.5262
31,	122,	31,	135,	34.5311
30.9,	122,	31,	135,	34.5361
11.5,	151,	61,	136,	34.72
11.5,	151,	61,	136,	34.72
10.5,	152,	61,	136,	34.725
9.7,	153,	61,	136,	34.7302
9.2,	154,	61,	136,	34.735
8.4,	155,	61,	136,	34.7399
7.2,	155,	61,	136,	34.7449
-28.9,	184,	92,	137,	34.9289
-28.9,	184,	92,	137,	34.9289
-29,	184,	92,	137,	34.9338
-29.8,	185,	92,	137,	34.9388
-30.4,	186,	92,	137,	34.9438
-32.1,	187,	92,	137,	34.9487
-32.4,	188,	92,	137,	34.9537
-54.1,	212,	133,	138,	35.1078
-54.1,	212,	133,	138,	35.1078
-54,	213,	133,	138,	35.1128
-54,	214,	133,	138,	35.1178
-55.5,	215,	133,	138,	35.1228
-55.3,	216,	133,	138,	35.1277
-55.5,	216,	133,	138,	35.1327
-53.7,	256,	170,	139,	35.3763
-53.7,	256,	170,	139,	35.3763
-53.5,	257,	170,	139,	35.3813
-51.5,	257,	170,	139,	35.3863
-50.9,	258,	170,	139,	35.3913
-50,	259,	170,	139,	35.3962
-49,	260,	170,	139,	35.4012
-33.7,	285,	199,	140,	35.5555
-33.7,	285,	199,	140,	35.5555
-32.9,	286,	199,	140,	35.5605
-31.3,	287,	199,	140,	35.5656
-30.5,	287,	199,	140,	35.5706
-29.7,	288,	199,	140,	35.5756
-29.4,	289,	199,	140,	35.5808
-18.4,	318,	231,	141,	35.7639
-18.4,	318,	231,	141,	35.7639
-17.3,	319,	231,	141,	35.7689
-15.5,	320,	231,	141,	35.7738
-15,	321,	231,	141,	35.7788
-14.7,	322,	231,	141,	35.7838
-13.6,	322,	231,	141,	35.7887
10,	351,	262,	142,	35.9726
10,	351,	262,	142,	35.9726
11.7,	352,	262,	142,	35.9775
13.2,	353,	262,	142,	35.9825
13.6,	354,	262,	142,	35.9875
14.7,	354,	262,	142,	35.9925
15,	355,	262,	142,	35.9974
37.5,	28,	300,	143,	36.2112
37.5,	28,	300,	143,	36.2112
37.7,	29,	300,	143,	36.2162
38.8,	29,	300,	143,	36.2212
40.1,	30,	300,	143,	36.2262
41.8,	31,	300,	143,	36.2313
