
PID coefficient,Total Power,5 cycles mean power,Left power,Right power,Error,Total Target Power,Motor Power,Stimul Current,Gear,Cadence,Motor Current,Duty Cycle

0.00,	-5,	-3.40,	-1.00,	-2.00,	1.35,	0.00,	28.39,	0.00,	0,	25.00,	3.87,	34
0.00,	-2,	-3.20,	-1.00,	-2.00,	2.26,	0.00,	21.98,	0.00,	0,	25.37,	3.08,	33
0.00,	-3,	-3.00,	0.00,	-2.00,	0.56,	0.00,	28.20,	0.00,	0,	25.38,	3.84,	34
0.00,	-2,	-2.40,	0.00,	-1.00,	2.46,	0.00,	26.59,	0.00,	0,	24.88,	3.73,	33
0.00,	-3,	-3.00,	-1.00,	-1.00,	-1.02,	0.00,	18.37,	0.00,	0,	25.25,	2.50,	34
0.00,	-2,	-2.40,	0.00,	-1.00,	1.54,	0.00,	25.38,	0.00,	0,	25.77,	3.56,	33
0.00,	0,	-2.00,	0.00,	-1.00,	0.54,	0.00,	23.09,	0.00,	0,	25.77,	3.05,	35
0.00,	-4,	-2.20,	0.00,	-1.00,	2.91,	0.00,	28.32,	0.00,	0,	26.13,	3.75,	35
0.00,	-3,	-2.40,	0.00,	-1.00,	1.50,	0.00,	25.53,	0.00,	0,	27.93,	3.48,	34
0.00,	-2,	-2.20,	0.00,	-1.00,	0.08,	0.00,	27.60,	0.00,	0,	23.70,	3.87,	33
0.00,	-1,	-2.00,	0.00,	-1.00,	-1.03,	0.00,	26.33,	0.00,	0,	24.23,	3.69,	33
0.00,	0,	-2.00,	0.00,	-1.00,	-0.79,	0.00,	19.70,	0.00,	0,	24.97,	2.61,	35
0.00,	-3,	-1.80,	0.00,	-1.00,	0.77,	0.00,	26.88,	0.00,	0,	26.60,	3.66,	34
0.00,	1,	-1.00,	0.00,	0.00,	-2.46,	0.00,	26.63,	0.00,	0,	25.37,	3.63,	34
0.00,	-2,	-1.00,	0.00,	0.00,	2.20,	0.00,	27.54,	0.00,	0,	24.75,	3.75,	34
0.00,	-2,	-1.20,	0.00,	0.00,	0.88,	0.00,	28.06,	0.00,	0,	25.64,	3.71,	35
0.00,	0,	-1.20,	0.00,	0.00,	0.18,	0.00,	18.02,	0.00,	0,	25.03,	2.45,	34
0.00,	-4,	-1.40,	0.00,	0.00,	0.64,	0.00,	26.09,	0.00,	0,	27.03,	3.66,	33
0.00,	-1,	-1.80,	0.00,	-1.00,	1.18,	0.00,	25.95,	0.00,	0,	24.27,	3.64,	33
0.00,	-3,	-2.00,	0.00,	-1.00,	0.44,	0.00,	24.37,	0.00,	0,	24.12,	3.53,	32
0.00,	-2,	-2.00,	0.00,	-1.00,	0.12,	0.00,	26.03,	0.00,	0,	25.00,	3.65,	33
0.00,	-4,	-2.80,	0.00,	-1.00,	3.77,	0.00,	16.99,	0.00,	0,	25.77,	2.38,	33
0.00,	-3,	-2.60,	0.00,	-1.00,	1.30,	0.00,	27.29,	0.00,	0,	25.25,	3.72,	34
0.00,	0,	-2.40,	0.00,	-1.00,	-0.66,	0.00,	24.25,	0.00,	0,	25.00,	3.40,	33
0.00,	-3,	-2.40,	0.00,	-1.00,	0.96,	0.00,	27.06,	0.00,	0,	24.76,	3.68,	34
0.00,	1,	-1.80,	0.00,	-1.00,	-2.39,	0.00,	24.99,	0.00,	0,	26.03,	3.51,	33
0.00,	-2,	-1.40,	0.00,	0.00,	0.77,	0.00,	17.46,	0.00,	0,	25.13,	2.38,	34
0.00,	-3,	-1.40,	0.00,	0.00,	-1.50,	0.00,	26.14,	0.00,	0,	25.25,	3.56,	34
0.00,	-3,	-2.00,	0.00,	0.00,	2.69,	0.00,	21.50,	0.00,	0,	26.04,	2.93,	34
