
PID coefficient,Total Power,5 cycles mean power,Left power,Right power,Error,Total Target Power,Motor Power,Stimul Current,Gear,Cadence,Motor Current,Duty Cycle

0.00,	-3,	-0.80,	0.00,	0.00,	0.42,	0.00,	16.26,	0.00,	0,	27.03,	2.21,	34
0.00,	0,	-1.00,	0.00,	0.00,	-1.80,	0.00,	14.61,	0.00,	0,	25.00,	2.05,	33
0.00,	-2,	-1.20,	0.00,	0.00,	0.94,	0.00,	14.57,	0.00,	0,	25.00,	2.11,	32
0.00,	0,	-1.40,	0.00,	0.00,	1.52,	0.00,	17.60,	0.00,	0,	23.70,	2.40,	34
0.00,	0,	-1.00,	0.00,	0.00,	-3.79,	0.00,	10.22,	0.00,	0,	27.17,	1.43,	33
0.00,	0,	-0.40,	0.00,	0.00,	-2.27,	0.00,	15.91,	0.00,	0,	24.39,	2.23,	33
0.00,	-1,	-0.60,	0.00,	0.00,	0.01,	0.00,	13.38,	0.00,	0,	25.00,	1.82,	34
0.00,	0,	-0.20,	0.00,	0.00,	-2.85,	0.00,	16.20,	0.00,	0,	26.74,	2.21,	34
0.00,	-1,	-0.40,	0.00,	0.00,	-0.44,	0.00,	16.58,	0.00,	0,	26.04,	2.33,	33
0.00,	0,	-0.40,	0.00,	0.00,	-1.10,	0.00,	16.80,	0.00,	0,	26.60,	2.29,	34
0.00,	0,	-0.40,	0.00,	0.00,	-2.52,	0.00,	16.63,	0.00,	0,	25.25,	2.26,	34
0.00,	0,	-0.20,	0.00,	0.00,	-1.64,	0.00,	13.01,	0.00,	0,	25.78,	1.77,	34
0.00,	0,	-0.20,	0.00,	0.00,	-1.62,	0.00,	17.18,	0.00,	0,	25.13,	2.34,	34
0.00,	0,	0.00,	0.00,	0.00,	-2.64,	0.00,	14.68,	0.00,	0,	24.88,	2.12,	32
0.00,	2,	0.40,	0.00,	1.00,	-3.85,	0.00,	12.84,	0.00,	0,	23.26,	1.86,	32
0.00,	0,	0.40,	0.00,	0.00,	0.60,	0.00,	16.21,	0.00,	0,	24.82,	2.27,	33
0.00,	-20,	-3.60,	-2.00,	0.00,	-4.86,	0.00,	18.18,	0.00,	0,	25.13,	2.48,	34
0.00,	0,	-3.60,	-2.00,	0.00,	-1.59,	0.00,	10.55,	0.00,	0,	27.17,	1.48,	33
0.00,	0,	-3.60,	-2.00,	0.00,	-0.28,	0.00,	16.28,	0.00,	0,	25.76,	2.28,	33
0.00,	0,	-4.00,	-2.00,	-1.00,	-1.77,	0.00,	16.04,	0.00,	0,	25.25,	2.25,	33
0.00,	0,	-4.00,	-2.00,	-1.00,	-0.69,	0.00,	15.20,	0.00,	0,	25.38,	2.07,	34
0.00,	0,	0.00,	0.00,	0.00,	-0.51,	0.00,	15.71,	0.00,	0,	26.04,	2.20,	33
0.00,	-1,	-0.20,	0.00,	0.00,	-0.73,	0.00,	13.47,	0.00,	0,	25.77,	1.89,	33
0.00,	-1,	-0.40,	0.00,	0.00,	-1.49,	0.00,	14.65,	0.00,	0,	25.25,	2.12,	32
