
PID coefficient,Total Power,5 cycles mean power,Left power,Right power,Error,Total Target Power,Motor Power,Stimul Current,Gear,Cadence,Motor Current,Duty Cycle

0.00,	-4,	-1.80,	0.00,	-2.00,	4.13,	0.00,	25.60,	0.00,	0,	25.92,	3.49,	34
0.00,	-3,	-1.80,	0.00,	-2.00,	2.44,	0.00,	25.04,	0.00,	0,	25.00,	3.41,	34
0.00,	-3,	-2.20,	0.00,	-2.00,	2.60,	0.00,	20.24,	0.00,	0,	24.51,	2.84,	33
0.00,	-4,	-3.00,	0.00,	-2.00,	3.42,	0.00,	20.39,	0.00,	0,	23.36,	2.86,	33
0.00,	-2,	-3.20,	0.00,	-2.00,	-1.00,	0.00,	27.43,	0.00,	0,	25.38,	3.63,	35
0.00,	-2,	-2.80,	0.00,	-2.00,	3.22,	0.00,	24.78,	0.00,	0,	27.00,	3.37,	34
0.00,	-4,	-3.00,	0.00,	-2.00,	2.33,	0.00,	25.32,	0.00,	0,	24.00,	3.55,	33
0.00,	-2,	-2.80,	0.00,	-2.00,	3.94,	0.00,	28.51,	0.00,	0,	22.22,	4.00,	33
0.00,	-4,	-2.80,	0.00,	-2.00,	-1.43,	0.00,	16.60,	0.00,	0,	25.00,	2.26,	34
0.00,	0,	-2.40,	0.00,	-2.00,	-0.56,	0.00,	27.36,	0.00,	0,	25.51,	3.73,	34
0.00,	-5,	-3.00,	0.00,	-2.00,	1.78,	0.00,	21.77,	0.00,	0,	27.76,	2.88,	35
0.00,	-3,	-2.80,	-1.00,	-1.00,	0.00,	0.00,	26.81,	0.00,	0,	25.77,	3.55,	35
0.00,	-2,	-2.80,	-1.00,	-1.00,	-0.90,	0.00,	17.10,	0.00,	0,	24.54,	2.33,	34
0.00,	-6,	-3.20,	0.00,	-1.00,	2.54,	0.00,	27.92,	0.00,	0,	23.70,	3.80,	34
0.00,	-1,	-3.40,	0.00,	-1.00,	0.23,	0.00,	26.07,	0.00,	0,	25.64,	3.55,	34
0.00,	-4,	-3.20,	0.00,	-1.00,	1.40,	0.00,	19.67,	0.00,	0,	25.00,	2.76,	33
0.00,	-4,	-3.40,	-1.00,	-1.00,	-0.30,	0.00,	30.83,	0.00,	0,	24.73,	4.08,	35
0.00,	-7,	-4.40,	-1.00,	-2.00,	0.57,	0.00,	27.31,	0.00,	0,	28.09,	3.61,	35
0.00,	-2,	-3.60,	-1.00,	-1.00,	3.14,	0.00,	26.29,	0.00,	0,	23.92,	3.69,	33
0.00,	-4,	-4.20,	-1.00,	-2.00,	1.39,	0.00,	27.26,	0.00,	0,	24.04,	3.71,	34
0.00,	-6,	-4.60,	-1.00,	-2.00,	-0.84,	0.00,	17.82,	0.00,	0,	25.51,	2.43,	34
0.00,	-2,	-4.20,	-1.00,	-2.00,	1.23,	0.00,	27.63,	0.00,	0,	24.39,	3.76,	34
0.00,	-7,	-4.20,	-1.00,	-2.00,	2.20,	0.00,	27.66,	0.00,	0,	23.61,	3.77,	34
0.00,	-3,	-4.40,	-1.00,	-2.00,	-1.37,	0.00,	28.02,	0.00,	0,	25.13,	3.71,	35
0.00,	-5,	-4.60,	-1.00,	-2.00,	0.52,	0.00,	24.93,	0.00,	0,	26.32,	3.39,	34
0.00,	-2,	-3.80,	-1.00,	-1.00,	-0.91,	0.00,	16.35,	0.00,	0,	26.04,	2.23,	34
0.00,	-1,	-3.60,	-1.00,	-1.00,	-0.46,	0.00,	26.36,	0.00,	0,	23.81,	3.59,	34
0.00,	-6,	-3.40,	-1.00,	-1.00,	0.80,	0.00,	25.28,	0.00,	0,	26.18,	3.44,	34
0.00,	-3,	-3.40,	-1.00,	-1.00,	-1.57,	0.00,	20.04,	0.00,	0,	23.93,	2.81,	33
0.00,	-1,	-2.60,	-1.00,	0.00,	0.69,	0.00,	27.68,	0.00,	0,	24.75,	3.66,	35
0.00,	-2,	-2.60,	-1.00,	-1.00,	1.94,	0.00,	24.53,	0.00,	0,	25.47,	3.44,	33
0.00,	-4,	-3.20,	-1.00,	-1.00,	0.74,	0.00,	26.23,	0.00,	0,	25.00,	3.57,	34
0.00,	-5,	-3.00,	-1.00,	-1.00,	0.93,	0.00,	26.79,	0.00,	0,	24.52,	3.54,	35
0.00,	-2,	-2.80,	-1.00,	-1.00,	-1.94,	0.00,	20.08,	0.00,	0,	26.04,	2.73,	34
0.00,	-4,	-3.40,	-1.00,	-2.00,	3.69,	0.00,	30.51,	0.00,	0,	25.51,	3.92,	36
0.00,	-4,	-3.80,	-1.00,	-2.00,	-0.56,	0.00,	25.84,	0.00,	0,	26.74,	3.52,	34
0.00,	-1,	-3.20,	-1.00,	-1.00,	-0.16,	0.00,	27.87,	0.00,	0,	25.26,	3.69,	35
0.00,	-1,	-2.40,	0.00,	-1.00,	0.21,	0.00,	23.35,	0.00,	0,	26.18,	3.28,	33
0.00,	-2,	-2.40,	0.00,	-1.00,	-0.16,	0.00,	16.86,	0.00,	0,	23.47,	2.37,	33
0.00,	-4,	-2.40,	-1.00,	0.00,	0.68,	0.00,	25.33,	0.00,	0,	24.01,	3.55,	33
0.00,	-3,	-2.20,	-1.00,	0.00,	-0.70,	0.00,	21.37,	0.00,	0,	24.39,	2.91,	34
0.00,	-2,	-2.40,	0.00,	-1.00,	4.28,	0.00,	24.36,	0.00,	0,	26.32,	3.42,	33
0.00,	0,	-2.20,	0.00,	-1.00,	1.64,	0.00,	26.83,	0.00,	0,	24.27,	3.65,	34
0.00,	-4,	-2.60,	-1.00,	-1.00,	-0.77,	0.00,	26.50,	0.00,	0,	23.92,	3.61,	34
0.00,	-5,	-2.80,	-1.00,	-1.00,	0.55,	0.00,	27.30,	0.00,	0,	24.88,	3.72,	34
0.00,	-5,	-3.20,	-1.00,	-1.00,	-1.43,	0.00,	26.17,	0.00,	0,	25.13,	3.67,	33
0.00,	-5,	-3.80,	-1.00,	-1.00,	4.25,	0.00,	17.38,	0.00,	0,	24.82,	2.37,	34
0.00,	-2,	-4.20,	-1.00,	-2.00,	-0.17,	0.00,	31.75,	0.00,	0,	22.22,	4.45,	33
0.00,	-5,	-4.40,	-1.00,	-2.00,	3.20,	0.00,	32.24,	0.00,	0,	24.51,	4.39,	34
0.00,	-6,	-4.60,	-1.00,	-2.00,	-3.29,	0.00,	32.28,	0.00,	0,	25.13,	4.27,	35
0.00,	-4,	-4.40,	-1.00,	-2.00,	2.60,	0.00,	31.89,	0.00,	0,	24.39,	4.34,	34
0.00,	-5,	-4.40,	-1.00,	-2.00,	0.99,	0.00,	25.96,	0.00,	0,	25.51,	3.43,	35
0.00,	-4,	-4.80,	-1.00,	-2.00,	0.34,	0.00,	31.64,	0.00,	0,	24.51,	4.31,	34
0.00,	-5,	-4.80,	-2.00,	-2.00,	1.23,	0.00,	30.09,	0.00,	0,	25.13,	4.22,	33
0.00,	-4,	-4.40,	-1.00,	-2.00,	-1.39,	0.00,	19.97,	0.00,	0,	23.15,	2.80,	33
0.00,	-4,	-4.40,	-2.00,	-2.00,	0.39,	0.00,	31.87,	0.00,	0,	21.28,	4.34,	34
0.00,	-5,	-4.40,	-2.00,	-2.00,	-0.97,	0.00,	32.37,	0.00,	0,	25.64,	3.94,	38
0.00,	-4,	-4.40,	-2.00,	-2.00,	0.44,	0.00,	36.70,	0.00,	0,	28.38,	4.72,	36
0.00,	-6,	-4.60,	-2.00,	-2.00,	-0.18,	0.00,	33.42,	0.00,	0,	25.13,	4.42,	35
0.00,	-4,	-4.60,	-2.00,	-2.00,	2.10,	0.00,	33.84,	0.00,	0,	25.88,	4.48,	35
0.00,	-6,	-5.00,	-2.00,	-3.00,	3.70,	0.00,	32.69,	0.00,	0,	25.51,	4.32,	35
0.00,	-2,	-4.40,	-1.00,	-2.00,	0.53,	0.00,	25.92,	0.00,	0,	24.16,	3.53,	34
0.00,	-4,	-4.40,	-1.00,	-3.00,	4.13,	0.00,	32.03,	0.00,	0,	25.00,	4.36,	34
0.00,	-5,	-4.20,	0.00,	-3.00,	1.85,	0.00,	22.81,	0.00,	0,	24.86,	3.11,	34
0.00,	-2,	-3.80,	0.00,	-3.00,	2.49,	0.00,	31.56,	0.00,	0,	26.45,	4.30,	34
0.00,	-7,	-4.00,	-1.00,	-2.00,	1.47,	0.00,	29.94,	0.00,	0,	24.78,	4.20,	33
0.00,	-3,	-4.20,	-1.00,	-3.00,	0.97,	0.00,	30.78,	0.00,	0,	25.91,	4.32,	33
0.00,	-4,	-4.20,	-1.00,	-2.00,	0.87,	0.00,	29.01,	0.00,	0,	24.88,	3.95,	34
0.00,	-4,	-4.00,	-1.00,	-2.00,	1.64,	0.00,	22.17,	0.00,	0,	25.77,	3.11,	33
0.00,	-1,	-3.80,	-1.00,	-2.00,	-2.49,	0.00,	32.66,	0.00,	0,	23.26,	4.58,	33
0.00,	-6,	-3.60,	-1.00,	-1.00,	1.17,	0.00,	32.89,	0.00,	0,	24.17,	4.48,	34
0.00,	-2,	-3.40,	-1.00,	-1.00,	-0.78,	0.00,	23.50,	0.00,	0,	23.81,	3.11,	35
0.00,	-2,	-3.00,	-1.00,	-1.00,	3.45,	0.00,	33.24,	0.00,	0,	24.88,	4.53,	34
0.00,	-5,	-3.20,	-1.00,	-1.00,	1.74,	0.00,	32.01,	0.00,	0,	26.32,	4.36,	34
0.00,	-5,	-4.00,	-1.00,	-2.00,	0.19,	0.00,	31.74,	0.00,	0,	28.25,	4.20,	35
