
PID coefficient,Total Power,5 cycles mean power,Left power,Right power,Error,Total Target Power,Motor Power,Stimul Current,Gear,Cadence,Motor Current,Duty Cycle

0.00,	-5,	-3.40,	-1.00,	-1.00,	1.95,	0.00,	22.28,	0.00,	0,	24.62,	3.03,	34
0.00,	-7,	-4.20,	-2.00,	-1.00,	-1.45,	0.00,	26.05,	0.00,	0,	24.63,	3.65,	33
0.00,	-3,	-4.80,	-2.00,	-2.00,	0.40,	0.00,	37.20,	0.00,	0,	22.52,	4.78,	36
0.00,	-4,	-4.60,	-2.00,	-2.00,	-2.10,	0.00,	21.73,	0.00,	0,	25.90,	3.05,	33
0.00,	-4,	-4.60,	-2.00,	-2.00,	-1.58,	0.00,	25.69,	0.00,	0,	25.68,	3.60,	33
0.00,	-5,	-4.60,	-3.00,	-1.00,	-6.83,	0.00,	26.73,	0.00,	0,	25.26,	3.75,	33
0.00,	-1,	-3.40,	-3.00,	0.00,	-3.30,	0.00,	24.40,	0.00,	0,	27.44,	3.32,	34
0.00,	-3,	-3.40,	-3.00,	0.00,	-2.52,	0.00,	26.00,	0.00,	0,	26.04,	3.65,	33
0.00,	-6,	-3.80,	-3.00,	0.00,	-0.57,	0.00,	24.45,	0.00,	0,	25.08,	3.54,	32
0.00,	-2,	-3.40,	-3.00,	0.00,	-1.00,	0.00,	22.03,	0.00,	0,	26.12,	3.00,	34
0.00,	-3,	-3.00,	-2.00,	0.00,	-1.64,	0.00,	35.88,	0.00,	0,	21.74,	4.61,	36
0.00,	-3,	-3.40,	-2.00,	0.00,	-1.45,	0.00,	24.83,	0.00,	0,	26.74,	3.48,	33
0.00,	-5,	-3.80,	-2.00,	-1.00,	-2.95,	0.00,	22.55,	0.00,	0,	24.88,	3.16,	33
0.00,	-5,	-3.60,	-2.00,	0.00,	-3.61,	0.00,	25.41,	0.00,	0,	25.13,	3.68,	32
0.00,	-3,	-3.80,	-2.00,	-1.00,	-1.16,	0.00,	26.80,	0.00,	0,	19.84,	3.76,	33
0.00,	-1,	-3.40,	-3.00,	0.00,	-5.63,	0.00,	27.32,	0.00,	0,	25.83,	3.72,	34
0.00,	-4,	-3.60,	-3.00,	0.00,	-0.42,	0.00,	26.63,	0.00,	0,	25.25,	3.74,	33
0.00,	-6,	-3.80,	-3.00,	0.00,	-4.20,	0.00,	28.39,	0.00,	0,	28.25,	3.87,	34
0.00,	-5,	-3.80,	-3.00,	0.00,	-0.51,	0.00,	22.33,	0.00,	0,	27.03,	3.04,	34
0.00,	-3,	-3.80,	-3.00,	0.00,	-2.27,	0.00,	26.47,	0.00,	0,	27.61,	3.60,	34
0.00,	-5,	-4.60,	-3.00,	-1.00,	-1.65,	0.00,	26.13,	0.00,	0,	28.09,	3.36,	36
0.00,	-2,	-4.20,	-3.00,	0.00,	-1.92,	0.00,	23.51,	0.00,	0,	27.17,	3.11,	35
0.00,	-3,	-3.60,	-2.00,	0.00,	-2.53,	0.00,	25.48,	0.00,	0,	23.81,	3.57,	33
0.00,	-5,	-3.60,	-2.00,	0.00,	-2.91,	0.00,	22.05,	0.00,	0,	23.81,	3.09,	33
0.00,	-5,	-4.00,	-3.00,	0.00,	-0.98,	0.00,	33.31,	0.00,	0,	26.88,	4.28,	36
0.00,	-3,	-3.60,	-2.00,	0.00,	-0.47,	0.00,	27.00,	0.00,	0,	27.32,	3.68,	34
0.00,	-5,	-4.20,	-2.00,	-1.00,	-2.17,	0.00,	27.79,	0.00,	0,	26.46,	3.78,	34
0.00,	-6,	-4.80,	-3.00,	-1.00,	-1.62,	0.00,	33.90,	0.00,	0,	21.93,	4.36,	36
0.00,	-4,	-4.60,	-2.00,	-1.00,	-1.68,	0.00,	29.08,	0.00,	0,	27.03,	3.85,	35
0.00,	-4,	-4.40,	-2.00,	-1.00,	-0.47,	0.00,	17.89,	0.00,	0,	26.88,	2.51,	33
0.00,	-5,	-4.80,	-3.00,	-1.00,	-3.95,	0.00,	26.26,	0.00,	0,	27.17,	3.68,	33
0.00,	-4,	-4.60,	-3.00,	-1.00,	0.00,	0.00,	23.21,	0.00,	0,	25.52,	3.07,	35
