
PID coefficient,Total Power,5 cycles mean power,Left power,Right power,Error,Total Target Power,Motor Power,Stimul Current,Gear,Cadence,Motor Current,Duty Cycle

0.00,	-4,	-6.00,	-3.00,	-2.00,	-4.25,	0.00,	38.23,	0.00,	0,	26.32,	4.92,	36
0.00,	-5,	-5.20,	-2.00,	-2.00,	-0.34,	0.00,	31.26,	0.00,	0,	24.63,	4.39,	33
0.00,	-8,	-6.20,	-2.00,	-3.00,	1.55,	0.00,	26.60,	0.00,	0,	22.03,	3.73,	33
0.00,	-7,	-5.80,	-3.00,	-2.00,	-2.76,	0.00,	33.58,	0.00,	0,	27.89,	4.32,	36
0.00,	-4,	-5.60,	-3.00,	-2.00,	1.70,	0.00,	34.71,	0.00,	0,	26.32,	4.73,	34
0.00,	-6,	-6.00,	-2.00,	-3.00,	-0.37,	0.00,	35.14,	0.00,	0,	29.41,	4.65,	35
0.00,	-2,	-5.40,	-3.00,	-2.00,	-3.70,	0.00,	38.00,	0.00,	0,	27.62,	5.03,	35
0.00,	-3,	-4.40,	-2.00,	-1.00,	-0.28,	0.00,	28.30,	0.00,	0,	27.93,	3.64,	36
0.00,	-4,	-3.80,	-2.00,	-1.00,	-0.46,	0.00,	36.33,	0.00,	0,	26.32,	4.81,	35
0.00,	-7,	-4.40,	-2.00,	-2.00,	3.34,	0.00,	44.29,	0.00,	0,	27.32,	5.26,	39
0.00,	-3,	-3.80,	-2.00,	-1.00,	-4.20,	0.00,	26.88,	0.00,	0,	23.81,	3.66,	34
0.00,	-8,	-5.00,	-2.00,	-2.00,	2.41,	0.00,	29.20,	0.00,	0,	25.42,	4.10,	33
0.00,	-14,	-7.20,	-2.00,	-4.00,	8.50,	0.00,	30.81,	0.00,	0,	27.78,	4.46,	32
0.00,	-6,	-7.60,	-3.00,	-4.00,	-4.26,	0.00,	28.29,	0.00,	0,	26.60,	3.74,	35
0.00,	-5,	-7.20,	-3.00,	-3.00,	-1.05,	0.00,	32.25,	0.00,	0,	27.47,	4.27,	35
0.00,	-5,	-7.60,	-2.00,	-4.00,	2.30,	0.00,	33.99,	0.00,	0,	25.51,	4.50,	35
0.00,	-6,	-7.20,	-2.00,	-4.00,	2.44,	0.00,	25.44,	0.00,	0,	24.88,	3.46,	34
0.00,	-5,	-5.40,	-3.00,	-2.00,	-4.86,	0.00,	32.97,	0.00,	0,	25.64,	4.49,	34
0.00,	-6,	-5.40,	-2.00,	-2.00,	1.16,	0.00,	32.57,	0.00,	0,	25.24,	4.31,	35
0.00,	-4,	-5.20,	-2.00,	-2.00,	0.59,	0.00,	26.76,	0.00,	0,	25.64,	3.64,	34
0.00,	-5,	-5.20,	-2.00,	-2.00,	-0.84,	0.00,	29.85,	0.00,	0,	22.83,	4.19,	33
0.00,	-2,	-4.40,	-2.00,	-1.00,	-2.09,	0.00,	27.62,	0.00,	0,	28.00,	3.55,	36
0.00,	-4,	-4.20,	-2.00,	-1.00,	-0.98,	0.00,	29.88,	0.00,	0,	26.18,	4.07,	34
0.00,	-2,	-3.40,	-1.00,	-1.00,	0.20,	0.00,	31.77,	0.00,	0,	27.47,	4.20,	35
0.00,	-3,	-3.20,	-2.00,	0.00,	-5.45,	0.00,	29.56,	0.00,	0,	25.20,	3.80,	36
0.00,	-3,	-2.80,	-1.00,	0.00,	1.83,	0.00,	33.34,	0.00,	0,	25.77,	4.41,	35
0.00,	-1,	-2.60,	-1.00,	0.00,	0.44,	0.00,	34.47,	0.00,	0,	25.63,	4.56,	35
0.00,	-7,	-3.20,	-1.00,	-1.00,	1.81,	0.00,	27.23,	0.00,	0,	24.51,	3.60,	35
0.00,	-9,	-4.60,	-2.00,	-1.00,	-1.96,	0.00,	33.31,	0.00,	0,	26.25,	4.41,	35
0.00,	-8,	-5.60,	-2.00,	-2.00,	-1.68,	0.00,	33.64,	0.00,	0,	25.65,	4.33,	36
0.00,	-7,	-6.40,	-3.00,	-2.00,	1.41,	0.00,	30.68,	0.00,	0,	24.75,	4.18,	34
