
PID coefficient,Total Power,5 cycles mean power,Left power,Right power,Error,Total Target Power,Motor Power,Stimul Current,Gear,Cadence,Motor Current,Duty Cycle

0.00,	-7,	-6.20,	-4.00,	-1.00,	-1.38,	0.00,	21.47,	0.00,	0,	24.15,	3.11,	32
0.00,	-4,	-3.80,	-3.00,	0.00,	-2.33,	0.00,	26.58,	0.00,	0,	22.94,	3.85,	32
0.00,	-1,	-3.40,	-3.00,	0.00,	-4.96,	0.00,	28.07,	0.00,	0,	24.63,	3.94,	33
0.00,	-5,	-4.20,	-2.00,	-1.00,	1.56,	0.00,	21.94,	0.00,	0,	26.18,	3.17,	32
0.00,	-4,	-4.20,	-2.00,	-1.00,	-1.34,	0.00,	27.43,	0.00,	0,	25.00,	3.85,	33
0.00,	-4,	-3.60,	-2.00,	0.00,	-1.19,	0.00,	26.80,	0.00,	0,	24.29,	3.76,	33
0.00,	-5,	-3.80,	-2.00,	-1.00,	-0.13,	0.00,	26.21,	0.00,	0,	25.00,	3.79,	32
0.00,	-7,	-5.00,	-2.00,	-2.00,	-0.68,	0.00,	28.28,	0.00,	0,	23.91,	3.97,	33
0.00,	-5,	-5.00,	-2.00,	-1.00,	-1.62,	0.00,	26.47,	0.00,	0,	23.70,	3.71,	33
0.00,	-4,	-5.00,	-3.00,	-1.00,	-3.16,	0.00,	23.87,	0.00,	0,	24.27,	3.25,	34
0.00,	-7,	-5.60,	-3.00,	-1.00,	-0.41,	0.00,	27.49,	0.00,	0,	26.18,	3.86,	33
0.00,	-5,	-5.60,	-3.00,	-1.00,	-2.57,	0.00,	26.06,	0.00,	0,	23.36,	3.66,	33
0.00,	-2,	-4.60,	-2.00,	-1.00,	-2.90,	0.00,	29.86,	0.00,	0,	24.51,	3.95,	35
0.00,	-5,	-4.60,	-3.00,	0.00,	-3.21,	0.00,	28.59,	0.00,	0,	24.75,	3.78,	35
0.00,	-7,	-5.20,	-3.00,	-1.00,	-0.45,	0.00,	29.96,	0.00,	0,	25.25,	4.08,	34
0.00,	-5,	-4.80,	-3.00,	-1.00,	-2.37,	0.00,	26.52,	0.00,	0,	23.92,	3.72,	33
0.00,	-7,	-5.20,	-3.00,	-1.00,	0.27,	0.00,	17.31,	0.00,	0,	24.88,	2.43,	33
0.00,	-4,	-5.60,	-3.00,	-1.00,	-1.35,	0.00,	25.70,	0.00,	0,	23.37,	3.72,	32
0.00,	-5,	-5.60,	-2.00,	-2.00,	-0.33,	0.00,	29.19,	0.00,	0,	23.03,	3.97,	34
0.00,	-3,	-4.80,	-2.00,	-1.00,	-1.23,	0.00,	33.23,	0.00,	0,	25.15,	4.66,	33
0.00,	-1,	-4.00,	-2.00,	-1.00,	-3.28,	0.00,	27.69,	0.00,	0,	23.26,	3.88,	33
0.00,	-7,	-4.00,	-2.00,	-1.00,	-1.93,	0.00,	21.57,	0.00,	0,	25.38,	3.12,	32
0.00,	-3,	-3.80,	-2.00,	0.00,	-3.01,	0.00,	25.96,	0.00,	0,	24.88,	3.76,	32
0.00,	-8,	-4.40,	-3.00,	-1.00,	0.59,	0.00,	28.03,	0.00,	0,	23.26,	3.93,	33
0.00,	-5,	-4.80,	-3.00,	-1.00,	0.31,	0.00,	25.90,	0.00,	0,	26.04,	3.63,	33
0.00,	-6,	-5.80,	-3.00,	-2.00,	-0.60,	0.00,	27.20,	0.00,	0,	25.25,	3.82,	33
0.00,	-5,	-5.40,	-3.00,	-1.00,	-4.20,	0.00,	27.25,	0.00,	0,	24.88,	3.71,	34
0.00,	-4,	-5.60,	-3.00,	-2.00,	-0.36,	0.00,	29.04,	0.00,	0,	26.62,	3.95,	34
