
PID coefficient,Total Power,5 cycles mean power,Left power,Right power,Error,Total Target Power,Motor Power,Stimul Current,Gear,Cadence,Motor Current,Duty Cycle

0.00,	-5,	-3.20,	-1.00,	-2.00,	0.53,	0.00,	25.86,	0.00,	0,	27.18,	3.42,	35
0.00,	-6,	-4.40,	-1.00,	-2.00,	-1.10,	0.00,	41.63,	0.00,	0,	25.00,	5.07,	38
0.00,	-5,	-4.80,	-1.00,	-2.00,	3.48,	0.00,	37.55,	0.00,	0,	24.78,	4.70,	37
0.00,	-4,	-5.00,	-1.00,	-2.00,	0.49,	0.00,	27.92,	0.00,	0,	22.32,	3.80,	34
0.00,	-5,	-5.00,	-2.00,	-2.00,	-4.20,	0.00,	37.02,	0.00,	0,	25.77,	4.63,	37
0.00,	-8,	-5.60,	-3.00,	-1.00,	-4.48,	0.00,	36.36,	0.00,	0,	25.38,	4.55,	37
0.00,	-3,	-5.00,	-2.00,	-1.00,	-0.64,	0.00,	27.43,	0.00,	0,	23.27,	3.63,	35
0.00,	-1,	-4.20,	-2.00,	-1.00,	0.83,	0.00,	34.41,	0.00,	0,	28.41,	4.55,	35
0.00,	-6,	-4.60,	-2.00,	-1.00,	0.16,	0.00,	39.11,	0.00,	0,	26.74,	4.89,	37
0.00,	-3,	-4.20,	-2.00,	-1.00,	-0.50,	0.00,	29.59,	0.00,	0,	24.52,	3.91,	35
0.00,	-2,	-3.00,	-1.00,	-1.00,	-3.68,	0.00,	36.08,	0.00,	0,	28.25,	4.51,	37
0.00,	-1,	-2.60,	-1.00,	-1.00,	-0.22,	0.00,	37.54,	0.00,	0,	29.07,	4.57,	38
0.00,	-4,	-3.20,	-1.00,	-1.00,	2.14,	0.00,	35.63,	0.00,	0,	27.47,	4.58,	36
0.00,	-3,	-2.60,	-1.00,	-1.00,	0.78,	0.00,	37.31,	0.00,	0,	27.62,	4.80,	36
0.00,	-3,	-2.60,	-1.00,	-1.00,	-0.50,	0.00,	30.22,	0.00,	0,	27.32,	4.24,	33
0.00,	-3,	-2.80,	-1.00,	-1.00,	-1.47,	0.00,	24.69,	0.00,	0,	23.70,	3.36,	34
0.00,	-1,	-2.80,	-1.00,	-1.00,	-2.88,	0.00,	30.79,	0.00,	0,	26.88,	4.19,	34
0.00,	0,	-2.00,	-1.00,	0.00,	-0.79,	0.00,	33.02,	0.00,	0,	22.83,	4.50,	34
0.00,	-3,	-2.00,	-1.00,	0.00,	0.52,	0.00,	27.11,	0.00,	0,	26.10,	3.59,	35
0.00,	-4,	-2.20,	-1.00,	0.00,	-0.62,	0.00,	30.48,	0.00,	0,	24.15,	4.15,	34
0.00,	-4,	-2.40,	-1.00,	-1.00,	-0.29,	0.00,	31.48,	0.00,	0,	27.03,	4.16,	35
0.00,	-3,	-2.80,	-1.00,	-1.00,	-1.03,	0.00,	20.79,	0.00,	0,	25.64,	2.75,	35
0.00,	-3,	-3.40,	-2.00,	-1.00,	-2.40,	0.00,	34.90,	0.00,	0,	25.77,	4.49,	36
0.00,	0,	-2.80,	-1.00,	0.00,	-1.36,	0.00,	29.89,	0.00,	0,	25.38,	4.19,	33
0.00,	0,	-2.00,	-1.00,	0.00,	1.16,	0.00,	36.38,	0.00,	0,	23.70,	4.55,	37
0.00,	0,	-1.20,	-1.00,	0.00,	0.56,	0.00,	31.18,	0.00,	0,	23.82,	4.25,	34
0.00,	-4,	-1.40,	-1.00,	0.00,	-1.48,	0.00,	34.50,	0.00,	0,	22.83,	4.56,	35
0.00,	-1,	-1.00,	0.00,	0.00,	-0.61,	0.00,	25.15,	0.00,	0,	22.96,	3.42,	34
0.00,	-2,	-1.40,	-1.00,	0.00,	-4.52,	0.00,	32.25,	0.00,	0,	26.04,	4.39,	34
0.00,	-2,	-1.80,	-1.00,	0.00,	-2.48,	0.00,	33.04,	0.00,	0,	23.04,	4.37,	35
0.00,	-3,	-2.40,	-2.00,	0.00,	-0.78,	0.00,	29.48,	0.00,	0,	21.84,	4.14,	33
0.00,	2,	-1.20,	-2.00,	0.00,	-8.05,	0.00,	32.10,	0.00,	0,	26.32,	4.50,	33
